"placa","estatus","placa_anterior","years_adeudos","years"
"Z89AEV","Adeudos",NA,4,"2020"
"Z89AEV","Adeudos",NA,4,"2021"
"Z89AEW","Sin adeudos",NA,0,"0"
"Z89AEX","Adeudos",NA,4,"2018"
"Z89AEX","Adeudos",NA,4,"2019"
"Z89AEX","Adeudos",NA,4,"2020"
"Z89AEX","Adeudos",NA,4,"2021"
"Z89AEY","Sin adeudos",NA,0,"0"
"Z89AEZ","Cuenta con Placa Anterior y Adeudos","268XGE",5,"2017"
"Z89AEZ","Cuenta con Placa Anterior y Adeudos","268XGE",5,"2018"
"Z89AEZ","Cuenta con Placa Anterior y Adeudos","268XGE",5,"2019"
"Z89AEZ","Cuenta con Placa Anterior y Adeudos","268XGE",5,"2020"
"Z89AEZ","Cuenta con Placa Anterior y Adeudos","268XGE",5,"2021"
"Z89AFB","Sin adeudos",NA,0,"0"
"Z89AFC","Cuenta con Placa Anterior y Adeudos","105WZD",3,"2019"
"Z89AFC","Cuenta con Placa Anterior y Adeudos","105WZD",3,"2020"
"Z89AFC","Cuenta con Placa Anterior y Adeudos","105WZD",3,"2021"
"Z89AFD","Adeudos",NA,3,"2019"
"Z89AFD","Adeudos",NA,3,"2020"
"Z89AFD","Adeudos",NA,3,"2021"
"Z89AFE","Adeudos",NA,2,"2020"
"Z89AFE","Adeudos",NA,2,"2021"
"Z89AFG","El número de placa no se localizó en el padrón",NA,0,"0"
"Z89AFH","Cuenta con Placa Anterior y Adeudos","Z89AFH",3,"2019"
"Z89AFH","Cuenta con Placa Anterior y Adeudos","Z89AFH",3,"2020"
"Z89AFH","Cuenta con Placa Anterior y Adeudos","Z89AFH",3,"2021"
"Z89AFJ","Sin adeudos",NA,0,"0"
"Z89AFK","Adeudos",NA,5,"2017"
"Z89AFK","Adeudos",NA,5,"2018"
"Z89AFK","Adeudos",NA,5,"2019"
"Z89AFK","Adeudos",NA,5,"2020"
"Z89AFK","Adeudos",NA,5,"2021"
"Z89AFL","Sin adeudos",NA,0,"0"
"Z89AFN","Cuenta con Placa Anterior y Adeudos","220VWE",5,"2017"
"Z89AFN","Cuenta con Placa Anterior y Adeudos","220VWE",5,"2018"
"Z89AFN","Cuenta con Placa Anterior y Adeudos","220VWE",5,"2019"
"Z89AFN","Cuenta con Placa Anterior y Adeudos","220VWE",5,"2020"
"Z89AFN","Cuenta con Placa Anterior y Adeudos","220VWE",5,"2021"
"Z89AFP","Cuenta con Placa Anterior y Adeudos","Z89AFP",1,"2021"
"Z89AFR","Sin adeudos",NA,0,"0"
"Z89AFT","Sin adeudos",NA,0,"0"
"Z89AFU","Sin adeudos",NA,0,"0"
"Z89AFV","Sin adeudos",NA,0,"0"
"Z89AFW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z89AFX","Adeudos",NA,1,"2021"
"Z89AFZ","Sin adeudos",NA,0,"0"
"Z89AGA","Sin adeudos",NA,0,"0"
"Z89AGC","Sin adeudos",NA,0,"0"
"Z89AGD","Cuenta con Placa Anterior y Adeudos","990XKG",4,"2018"
"Z89AGD","Cuenta con Placa Anterior y Adeudos","990XKG",4,"2019"
"Z89AGD","Cuenta con Placa Anterior y Adeudos","990XKG",4,"2020"
"Z89AGD","Cuenta con Placa Anterior y Adeudos","990XKG",4,"2021"
"Z89AGE","Cuenta con Placa Anterior y Adeudos","758VPU",5,"2017"
"Z89AGE","Cuenta con Placa Anterior y Adeudos","758VPU",5,"2018"
"Z89AGE","Cuenta con Placa Anterior y Adeudos","758VPU",5,"2019"
"Z89AGE","Cuenta con Placa Anterior y Adeudos","758VPU",5,"2020"
"Z89AGE","Cuenta con Placa Anterior y Adeudos","758VPU",5,"2021"
"Z89AGF","Sin adeudos",NA,0,"0"
"Z89AGG","Adeudos",NA,4,"2018"
"Z89AGG","Adeudos",NA,4,"2019"
"Z89AGG","Adeudos",NA,4,"2020"
"Z89AGG","Adeudos",NA,4,"2021"
"Z89AGJ","Adeudos",NA,5,"2017"
"Z89AGJ","Adeudos",NA,5,"2018"
"Z89AGJ","Adeudos",NA,5,"2019"
"Z89AGJ","Adeudos",NA,5,"2020"
"Z89AGJ","Adeudos",NA,5,"2021"
"Z89AGK","Sin adeudos",NA,0,"0"
"Z89AGN","Sin adeudos",NA,0,"0"
"Z89AGR","Sin adeudos",NA,0,"0"
"Z89AGS","Adeudos",NA,3,"2019"
"Z89AGS","Adeudos",NA,3,"2020"
"Z89AGS","Adeudos",NA,3,"2021"
"Z89AGV","Adeudos",NA,3,"2019"
"Z89AGV","Adeudos",NA,3,"2020"
"Z89AGV","Adeudos",NA,3,"2021"
"Z89AGW","Sin adeudos",NA,0,"0"
"Z89AGY","Sin adeudos",NA,0,"0"
"Z89AGZ","Sin adeudos",NA,0,"0"
"Z89AHB","Adeudos",NA,1,"2021"
"Z89AHC","Sin adeudos",NA,0,"0"
"Z89AHE","Cuenta con Placa Anterior y Sin adeudos","Z89AHE",0,"0"
"Z89AHF","Adeudos",NA,2,"2020"
"Z89AHF","Adeudos",NA,2,"2021"
"Z89AHG","Sin adeudos",NA,0,"0"
"Z89AHJ","Sin adeudos",NA,0,"0"
"Z89AHK","Sin adeudos",NA,0,"0"
"Z89AHL","Sin adeudos",NA,0,"0"
"Z89AHN","Adeudos",NA,1,"2021"
"Z89AHP","Cuenta con Placa Anterior y Adeudos","Z89AHP",3,"2019"
"Z89AHP","Cuenta con Placa Anterior y Adeudos","Z89AHP",3,"2020"
"Z89AHP","Cuenta con Placa Anterior y Adeudos","Z89AHP",3,"2021"
"Z89AHR","Sin adeudos",NA,0,"0"
"Z89AHS","Sin adeudos",NA,0,"0"
"Z89AHT","Sin adeudos",NA,0,"0"
"Z89AHU","Cuenta con Placa Anterior y Sin adeudos","451WJN",0,"0"
"Z89AHV","Cuenta con Placa Anterior y Adeudos","491SAY",3,"2019"
"Z89AHV","Cuenta con Placa Anterior y Adeudos","491SAY",3,"2020"
"Z89AHV","Cuenta con Placa Anterior y Adeudos","491SAY",3,"2021"
"Z89AHX","Adeudos",NA,4,"2018"
"Z89AHX","Adeudos",NA,4,"2019"
"Z89AHX","Adeudos",NA,4,"2020"
"Z89AHX","Adeudos",NA,4,"2021"
"Z89AHY","Sin adeudos",NA,0,"0"
"Z89AJA","Adeudos",NA,2,"2020"
"Z89AJA","Adeudos",NA,2,"2021"
"Z89AJB","Adeudos",NA,1,"2021"
"Z89AJC","Sin adeudos",NA,0,"0"
"Z89AJD","Cuenta con Placa Anterior y Sin adeudos","Z89AJD",0,"0"
"Z89AJE","Adeudos",NA,3,"2019"
"Z89AJE","Adeudos",NA,3,"2020"
"Z89AJE","Adeudos",NA,3,"2021"
"Z89AJF","Sin adeudos",NA,0,"0"
"Z89AJH","Adeudos",NA,2,"2020"
"Z89AJH","Adeudos",NA,2,"2021"
"Z89AJJ","Cuenta con Placa Anterior y Adeudos","428XKN",2,"2020"
"Z89AJJ","Cuenta con Placa Anterior y Adeudos","428XKN",2,"2021"
"Z89AJK","Adeudos",NA,2,"2020"
"Z89AJK","Adeudos",NA,2,"2021"
"Z89AJL","Adeudos",NA,1,"2021"
"Z89AJN","Sin adeudos",NA,0,"0"
"Z89AJR","Adeudos",NA,4,"2018"
"Z89AJR","Adeudos",NA,4,"2019"
"Z89AJR","Adeudos",NA,4,"2020"
"Z89AJR","Adeudos",NA,4,"2021"
"Z89AJS","Cuenta con Placa Anterior y Adeudos","Z89AJS",3,"2019"
"Z89AJS","Cuenta con Placa Anterior y Adeudos","Z89AJS",3,"2020"
"Z89AJS","Cuenta con Placa Anterior y Adeudos","Z89AJS",3,"2021"
"Z89AJU","Sin adeudos",NA,0,"0"
"Z89AJW","Adeudos",NA,3,"2019"
"Z89AJW","Adeudos",NA,3,"2020"
"Z89AJW","Adeudos",NA,3,"2021"
"Z89AJX","Sin adeudos",NA,0,"0"
"Z89AJY","Adeudos",NA,4,"2018"
"Z89AJY","Adeudos",NA,4,"2019"
"Z89AJY","Adeudos",NA,4,"2020"
"Z89AJY","Adeudos",NA,4,"2021"
"Z89AJZ","Adeudos",NA,1,"2021"
"Z89AKA","Sin adeudos",NA,0,"0"
"Z89AKB","Sin adeudos",NA,0,"0"
"Z89AKC","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"Z89AKD","Sin adeudos",NA,0,"0"
"Z89AKE","Adeudos",NA,1,"2021"
"Z89AKF","Sin adeudos",NA,0,"0"
"Z89AKG","Adeudos",NA,1,"2021"
"Z89AKH","Sin adeudos",NA,0,"0"
"Z89AKJ","Adeudos",NA,3,"2019"
"Z89AKJ","Adeudos",NA,3,"2020"
"Z89AKJ","Adeudos",NA,3,"2021"
"Z89AKK","Adeudos",NA,4,"2018"
"Z89AKK","Adeudos",NA,4,"2019"
"Z89AKK","Adeudos",NA,4,"2020"
"Z89AKK","Adeudos",NA,4,"2021"
"Z89AKL","Sin adeudos",NA,0,"0"
"Z89AKM","Adeudos",NA,3,"2017"
"Z89AKM","Adeudos",NA,3,"2020"
"Z89AKM","Adeudos",NA,3,"2021"
"Z89AKN","Sin adeudos",NA,0,"0"
"Z89AKP","Cuenta con Placa Anterior y Adeudos","447YPV",2,"2020"
"Z89AKP","Cuenta con Placa Anterior y Adeudos","447YPV",2,"2021"
"Z89AKS","Sin adeudos",NA,0,"0"
"Z89AKT","Sin adeudos",NA,0,"0"
"Z89AKU","Sin adeudos",NA,0,"0"
