"placa","estatus","placa_anterior","years_adeudos","years"
"320UAP","Adeudos",NA,4,"2021"
"320UAR","Sin adeudos",NA,0,"0"
"320UAX","Adeudos",NA,5,"2017"
"320UAX","Adeudos",NA,5,"2018"
"320UAX","Adeudos",NA,5,"2019"
"320UAX","Adeudos",NA,5,"2020"
"320UAX","Adeudos",NA,5,"2021"
"320UB","Sin adeudos",NA,0,"0"
"320UBB","Adeudos",NA,3,"2019"
"320UBB","Adeudos",NA,3,"2020"
"320UBB","Adeudos",NA,3,"2021"
"320UBL","Sin adeudos",NA,0,"0"
"320UBN","Cuenta con Placa Anterior y Sin adeudos","320UBN",0,"0"
"320UBU","Adeudos",NA,6,"2016"
"320UBU","Adeudos",NA,6,"2017"
"320UBU","Adeudos",NA,6,"2018"
"320UBU","Adeudos",NA,6,"2019"
"320UBU","Adeudos",NA,6,"2020"
"320UBU","Adeudos",NA,6,"2021"
"320UBW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"320UC","Cuenta con Placa Anterior y Sin adeudos","986WUZ",0,"0"
"320UCB","Cuenta con Placa Anterior y Sin adeudos","693TJU",0,"0"
"320UCF","Adeudos",NA,1,"2021"
"320UCH","Adeudos",NA,3,"2019"
"320UCH","Adeudos",NA,3,"2020"
"320UCH","Adeudos",NA,3,"2021"
"320UCL","Adeudos",NA,4,"2018"
"320UCL","Adeudos",NA,4,"2019"
"320UCL","Adeudos",NA,4,"2020"
"320UCL","Adeudos",NA,4,"2021"
"320UCM","Adeudos",NA,1,"2021"
"320UCN","Cuenta con Placa Anterior y Sin adeudos","150TNX",0,"0"
"320UCR","Sin adeudos",NA,0,"0"
"320UCU","Cuenta con Placa Anterior y Adeudos","320UCU",3,"2019"
"320UCU","Cuenta con Placa Anterior y Adeudos","320UCU",3,"2020"
"320UCU","Cuenta con Placa Anterior y Adeudos","320UCU",3,"2021"
"320UCW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"320UD","Cuenta con Placa Anterior y Sin adeudos","895ZKY",0,"0"
"320UDA","Sin adeudos",NA,0,"0"
"320UDE","Adeudos",NA,5,"2017"
"320UDE","Adeudos",NA,5,"2018"
"320UDE","Adeudos",NA,5,"2019"
"320UDE","Adeudos",NA,5,"2020"
"320UDE","Adeudos",NA,5,"2021"
"320UDG","Adeudos",NA,5,"2017"
"320UDG","Adeudos",NA,5,"2018"
"320UDG","Adeudos",NA,5,"2019"
"320UDG","Adeudos",NA,5,"2020"
"320UDG","Adeudos",NA,5,"2021"
"320UDH","Adeudos",NA,5,"2017"
"320UDH","Adeudos",NA,5,"2018"
"320UDH","Adeudos",NA,5,"2019"
"320UDH","Adeudos",NA,5,"2020"
"320UDH","Adeudos",NA,5,"2021"
"320UDK","Sin adeudos",NA,0,"0"
"320UDL","Adeudos",NA,1,"2021"
"320UDN","Sin adeudos",NA,0,"0"
"320UDR","Cuenta con Placa Anterior y Adeudos","930SRL",4,"2018"
"320UDR","Cuenta con Placa Anterior y Adeudos","930SRL",4,"2019"
"320UDR","Cuenta con Placa Anterior y Adeudos","930SRL",4,"2020"
"320UDR","Cuenta con Placa Anterior y Adeudos","930SRL",4,"2021"
"320UDT","Adeudos",NA,6,"2016"
"320UDT","Adeudos",NA,6,"2017"
"320UDT","Adeudos",NA,6,"2018"
"320UDT","Adeudos",NA,6,"2019"
"320UDT","Adeudos",NA,6,"2020"
"320UDT","Adeudos",NA,6,"2021"
"320UDV","Sin adeudos",NA,0,"0"
"320UE","Cuenta con Placa Anterior y Sin adeudos","879UBW",0,"0"
"320UEC","Adeudos",NA,6,"2016"
"320UEC","Adeudos",NA,6,"2017"
"320UEC","Adeudos",NA,6,"2018"
"320UEC","Adeudos",NA,6,"2019"
"320UEC","Adeudos",NA,6,"2020"
"320UEC","Adeudos",NA,6,"2021"
"320UEJ","Sin adeudos",NA,0,"0"
"320UEK","Cuenta con Placa Anterior y Sin adeudos","320UEK",0,"0"
"320UEL","Sin adeudos",NA,0,"0"
"320UEV","Cuenta con Placa Anterior y Sin adeudos","320UEV",0,"0"
"320UEW","Adeudos",NA,5,"2017"
"320UEW","Adeudos",NA,5,"2018"
"320UEW","Adeudos",NA,5,"2019"
"320UEW","Adeudos",NA,5,"2020"
"320UEW","Adeudos",NA,5,"2021"
"320UF","Cuenta con Placa Anterior y Sin adeudos","947THU",0,"0"
"320UFA","Adeudos",NA,4,"2018"
"320UFA","Adeudos",NA,4,"2019"
"320UFA","Adeudos",NA,4,"2020"
"320UFA","Adeudos",NA,4,"2021"
"320UFD","Adeudos",NA,5,"2017"
"320UFD","Adeudos",NA,5,"2018"
"320UFD","Adeudos",NA,5,"2019"
"320UFD","Adeudos",NA,5,"2020"
"320UFD","Adeudos",NA,5,"2021"
"320UFG","Adeudos",NA,6,"2016"
"320UFG","Adeudos",NA,6,"2017"
"320UFG","Adeudos",NA,6,"2018"
"320UFG","Adeudos",NA,6,"2019"
"320UFG","Adeudos",NA,6,"2020"
"320UFG","Adeudos",NA,6,"2021"
"320UFJ","Adeudos",NA,4,"2018"
"320UFJ","Adeudos",NA,4,"2019"
"320UFJ","Adeudos",NA,4,"2020"
"320UFJ","Adeudos",NA,4,"2021"
"320UFM","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"320UFX","Adeudos",NA,7,"2015"
"320UFX","Adeudos",NA,7,"2016"
"320UFX","Adeudos",NA,7,"2017"
"320UFX","Adeudos",NA,7,"2018"
"320UFX","Adeudos",NA,7,"2019"
"320UFX","Adeudos",NA,7,"2020"
"320UFX","Adeudos",NA,7,"2021"
"320UFY","Sin adeudos",NA,0,"0"
"320UFZ","Adeudos",NA,5,"2017"
"320UFZ","Adeudos",NA,5,"2018"
"320UFZ","Adeudos",NA,5,"2019"
"320UFZ","Adeudos",NA,5,"2020"
"320UFZ","Adeudos",NA,5,"2021"
"320UG","Cuenta con Placa Anterior y Sin adeudos","442YGC",0,"0"
"320UGC","Adeudos",NA,2,"2020"
"320UGC","Adeudos",NA,2,"2021"
"320UGG","Adeudos",NA,1,"2021"
"320UGP","Adeudos",NA,4,"2018"
"320UGP","Adeudos",NA,4,"2019"
"320UGP","Adeudos",NA,4,"2020"
"320UGP","Adeudos",NA,4,"2021"
"320UGU","Adeudos",NA,4,"2018"
"320UGU","Adeudos",NA,4,"2019"
"320UGU","Adeudos",NA,4,"2020"
"320UGU","Adeudos",NA,4,"2021"
"320UGW","Adeudos",NA,5,"2017"
"320UGW","Adeudos",NA,5,"2018"
"320UGW","Adeudos",NA,5,"2019"
"320UGW","Adeudos",NA,5,"2020"
"320UGW","Adeudos",NA,5,"2021"
"320UH","Cuenta con Placa Anterior y Sin adeudos","786TY",0,"0"
"320UHA","Sin adeudos",NA,0,"0"
"320UHH","Sin adeudos",NA,0,"0"
"320UHS","Adeudos",NA,7,"2014"
"320UHS","Adeudos",NA,7,"2015"
"320UHS","Adeudos",NA,7,"2016"
"320UHS","Adeudos",NA,7,"2018"
"320UHS","Adeudos",NA,7,"2019"
"320UHS","Adeudos",NA,7,"2020"
"320UHS","Adeudos",NA,7,"2021"
"320UHW","Sin adeudos",NA,0,"0"
"320UHZ","Sin adeudos",NA,0,"0"
"320UJ","Sin adeudos",NA,0,"0"
"320UJA","Cuenta con Placa Anterior y Adeudos","805RLR",5,"2017"
"320UJA","Cuenta con Placa Anterior y Adeudos","805RLR",5,"2018"
"320UJA","Cuenta con Placa Anterior y Adeudos","805RLR",5,"2019"
"320UJA","Cuenta con Placa Anterior y Adeudos","805RLR",5,"2020"
"320UJA","Cuenta con Placa Anterior y Adeudos","805RLR",5,"2021"
"320UJD","Adeudos",NA,7,"2014"
"320UJD","Adeudos",NA,7,"2016"
"320UJD","Adeudos",NA,7,"2017"
"320UJD","Adeudos",NA,7,"2018"
"320UJD","Adeudos",NA,7,"2019"
"320UJD","Adeudos",NA,7,"2020"
"320UJD","Adeudos",NA,7,"2021"
"320UJG","Adeudos",NA,3,"2019"
"320UJG","Adeudos",NA,3,"2020"
"320UJG","Adeudos",NA,3,"2021"
"320UJL","Sin adeudos",NA,0,"0"
"320UJT","Adeudos",NA,1,"2021"
"320UJU","Adeudos",NA,6,"2016"
"320UJU","Adeudos",NA,6,"2017"
"320UJU","Adeudos",NA,6,"2018"
"320UJU","Adeudos",NA,6,"2019"
"320UJU","Adeudos",NA,6,"2020"
"320UJU","Adeudos",NA,6,"2021"
"320UJX","Adeudos",NA,1,"2020"
"320UKB","Adeudos",NA,1,"2021"
"320UKF","Adeudos",NA,3,"2019"
"320UKF","Adeudos",NA,3,"2020"
"320UKF","Adeudos",NA,3,"2021"
"320UKK","Adeudos",NA,4,"2018"
"320UKK","Adeudos",NA,4,"2019"
"320UKK","Adeudos",NA,4,"2020"
"320UKK","Adeudos",NA,4,"2021"
"320UKM","Sin adeudos",NA,0,"0"
"320UKN","Adeudos",NA,6,"2016"
"320UKN","Adeudos",NA,6,"2017"
"320UKN","Adeudos",NA,6,"2018"
"320UKN","Adeudos",NA,6,"2019"
"320UKN","Adeudos",NA,6,"2020"
"320UKN","Adeudos",NA,6,"2021"
"320UKR","Sin adeudos",NA,0,"0"
"320UKS","Cuenta con Placa Anterior y Adeudos","320UKS",3,"2019"
"320UKS","Cuenta con Placa Anterior y Adeudos","320UKS",3,"2020"
"320UKS","Cuenta con Placa Anterior y Adeudos","320UKS",3,"2021"
"320UKV","Sin adeudos",NA,0,"0"
"320UKX","Adeudos",NA,3,"2019"
"320UKX","Adeudos",NA,3,"2020"
"320UKX","Adeudos",NA,3,"2021"
"320UKZ","Adeudos",NA,5,"2017"
"320UKZ","Adeudos",NA,5,"2018"
"320UKZ","Adeudos",NA,5,"2019"
"320UKZ","Adeudos",NA,5,"2020"
"320UKZ","Adeudos",NA,5,"2021"
"320ULC","Adeudos",NA,5,"2017"
"320ULC","Adeudos",NA,5,"2018"
"320ULC","Adeudos",NA,5,"2019"
"320ULC","Adeudos",NA,5,"2020"
"320ULC","Adeudos",NA,5,"2021"
"320ULE","Adeudos",NA,6,"2016"
"320ULE","Adeudos",NA,6,"2017"
"320ULE","Adeudos",NA,6,"2018"
"320ULE","Adeudos",NA,6,"2019"
"320ULE","Adeudos",NA,6,"2020"
"320ULE","Adeudos",NA,6,"2021"
"320ULL","Adeudos",NA,5,"2017"
"320ULL","Adeudos",NA,5,"2018"
"320ULL","Adeudos",NA,5,"2019"
"320ULL","Adeudos",NA,5,"2020"
"320ULL","Adeudos",NA,5,"2021"
"320ULM","Adeudos",NA,5,"2017"
"320ULM","Adeudos",NA,5,"2018"
"320ULM","Adeudos",NA,5,"2019"
"320ULM","Adeudos",NA,5,"2020"
"320ULM","Adeudos",NA,5,"2021"
"320ULN","Adeudos",NA,5,"2017"
"320ULN","Adeudos",NA,5,"2018"
"320ULN","Adeudos",NA,5,"2019"
"320ULN","Adeudos",NA,5,"2020"
"320ULN","Adeudos",NA,5,"2021"
"320ULV","Cuenta con Placa Anterior y Sin adeudos","320ULV",0,"0"
"320ULW","Sin adeudos",NA,0,"0"
"320ULY","Sin adeudos",NA,0,"0"
"320ULZ","Adeudos",NA,6,"2016"
"320ULZ","Adeudos",NA,6,"2017"
"320ULZ","Adeudos",NA,6,"2018"
"320ULZ","Adeudos",NA,6,"2019"
"320ULZ","Adeudos",NA,6,"2020"
"320ULZ","Adeudos",NA,6,"2021"
"320UMA","Sin adeudos",NA,0,"0"
"320UMC","Sin adeudos",NA,0,"0"
"320UMH","Adeudos",NA,5,"2017"
"320UMH","Adeudos",NA,5,"2018"
"320UMH","Adeudos",NA,5,"2019"
"320UMH","Adeudos",NA,5,"2020"
"320UMH","Adeudos",NA,5,"2021"
"320UMK","Adeudos",NA,3,"2019"
"320UMK","Adeudos",NA,3,"2020"
"320UMK","Adeudos",NA,3,"2021"
"320UML","Adeudos",NA,5,"2017"
"320UML","Adeudos",NA,5,"2018"
"320UML","Adeudos",NA,5,"2019"
"320UML","Adeudos",NA,5,"2020"
"320UML","Adeudos",NA,5,"2021"
"320UMS","Adeudos",NA,4,"2018"
"320UMS","Adeudos",NA,4,"2019"
"320UMS","Adeudos",NA,4,"2020"
"320UMS","Adeudos",NA,4,"2021"
"320UMT","Adeudos",NA,5,"2017"
"320UMT","Adeudos",NA,5,"2018"
"320UMT","Adeudos",NA,5,"2019"
"320UMT","Adeudos",NA,5,"2020"
"320UMT","Adeudos",NA,5,"2021"
"320UMU","Adeudos",NA,1,"2021"
"320UMX","Sin adeudos",NA,0,"0"
"320UMY","Sin adeudos",NA,0,"0"
"320UMZ","Adeudos",NA,5,"2017"
"320UMZ","Adeudos",NA,5,"2018"
"320UMZ","Adeudos",NA,5,"2019"
"320UMZ","Adeudos",NA,5,"2020"
"320UMZ","Adeudos",NA,5,"2021"
"320UNM","Adeudos",NA,6,"2016"
"320UNM","Adeudos",NA,6,"2017"
"320UNM","Adeudos",NA,6,"2018"
"320UNM","Adeudos",NA,6,"2019"
"320UNM","Adeudos",NA,6,"2020"
"320UNM","Adeudos",NA,6,"2021"
"320UNS","Sin adeudos",NA,0,"0"
"320UNW","Sin adeudos",NA,0,"0"
"320UNX","Sin adeudos",NA,0,"0"
"320UNY","Adeudos",NA,2,"2020"
"320UNY","Adeudos",NA,2,"2021"
"320UNZ","Adeudos",NA,5,"2017"
"320UNZ","Adeudos",NA,5,"2018"
"320UNZ","Adeudos",NA,5,"2019"
"320UNZ","Adeudos",NA,5,"2020"
"320UNZ","Adeudos",NA,5,"2021"
"320UPD","Adeudos",NA,6,"2016"
"320UPD","Adeudos",NA,6,"2017"
"320UPD","Adeudos",NA,6,"2018"
"320UPD","Adeudos",NA,6,"2019"
"320UPD","Adeudos",NA,6,"2020"
"320UPD","Adeudos",NA,6,"2021"
"320UPG","Adeudos",NA,6,"2016"
"320UPG","Adeudos",NA,6,"2017"
"320UPG","Adeudos",NA,6,"2018"
"320UPG","Adeudos",NA,6,"2019"
"320UPG","Adeudos",NA,6,"2020"
"320UPG","Adeudos",NA,6,"2021"
"320UPH","Sin adeudos",NA,0,"0"
"320UPJ","Adeudos",NA,6,"2016"
"320UPJ","Adeudos",NA,6,"2017"
"320UPJ","Adeudos",NA,6,"2018"
"320UPJ","Adeudos",NA,6,"2019"
"320UPJ","Adeudos",NA,6,"2020"
"320UPJ","Adeudos",NA,6,"2021"
"320UPK","Sin adeudos",NA,0,"0"
"320UPN","Sin adeudos",NA,0,"0"
"320UPT","Adeudos",NA,5,"2017"
"320UPT","Adeudos",NA,5,"2018"
"320UPT","Adeudos",NA,5,"2019"
"320UPT","Adeudos",NA,5,"2020"
"320UPT","Adeudos",NA,5,"2021"
"320UPX","Sin adeudos",NA,0,"0"
"320UPY","Adeudos",NA,5,"2017"
"320UPY","Adeudos",NA,5,"2018"
"320UPY","Adeudos",NA,5,"2019"
"320UPY","Adeudos",NA,5,"2020"
"320UPY","Adeudos",NA,5,"2021"
"320UPZ","Cuenta con Placa Anterior y Adeudos","218MPZ",5,"2017"
"320UPZ","Cuenta con Placa Anterior y Adeudos","218MPZ",5,"2018"
"320UPZ","Cuenta con Placa Anterior y Adeudos","218MPZ",5,"2019"
"320UPZ","Cuenta con Placa Anterior y Adeudos","218MPZ",5,"2020"
"320UPZ","Cuenta con Placa Anterior y Adeudos","218MPZ",5,"2021"
"320URH","Sin adeudos",NA,0,"0"
"320URK","Adeudos",NA,4,"2018"
"320URK","Adeudos",NA,4,"2019"
"320URK","Adeudos",NA,4,"2020"
"320URK","Adeudos",NA,4,"2021"
"320URP","Adeudos",NA,4,"2018"
"320URP","Adeudos",NA,4,"2019"
"320URP","Adeudos",NA,4,"2020"
"320URP","Adeudos",NA,4,"2021"
"320USB","Sin adeudos",NA,0,"0"
"320USD","Adeudos",NA,5,"2017"
"320USD","Adeudos",NA,5,"2018"
"320USD","Adeudos",NA,5,"2019"
"320USD","Adeudos",NA,5,"2020"
"320USD","Adeudos",NA,5,"2021"
"320USE","Adeudos",NA,6,"2016"
"320USE","Adeudos",NA,6,"2017"
"320USE","Adeudos",NA,6,"2018"
"320USE","Adeudos",NA,6,"2019"
"320USE","Adeudos",NA,6,"2020"
"320USE","Adeudos",NA,6,"2021"
"320USG","Adeudos",NA,5,"2017"
"320USG","Adeudos",NA,5,"2018"
"320USG","Adeudos",NA,5,"2019"
"320USG","Adeudos",NA,5,"2020"
"320USG","Adeudos",NA,5,"2021"
"320USJ","Adeudos",NA,7,"2015"
"320USJ","Adeudos",NA,7,"2016"
"320USJ","Adeudos",NA,7,"2017"
"320USJ","Adeudos",NA,7,"2018"
"320USJ","Adeudos",NA,7,"2019"
"320USJ","Adeudos",NA,7,"2020"
"320USJ","Adeudos",NA,7,"2021"
"320USK","Adeudos",NA,2,"2020"
"320USK","Adeudos",NA,2,"2021"
"320USN","Sin adeudos",NA,0,"0"
"320USU","Sin adeudos",NA,0,"0"
"320USV","Adeudos",NA,4,"2018"
"320USV","Adeudos",NA,4,"2019"
"320USV","Adeudos",NA,4,"2020"
"320USV","Adeudos",NA,4,"2021"
"320UTF","Sin adeudos",NA,0,"0"
"320UTG","Adeudos",NA,5,"2017"
"320UTG","Adeudos",NA,5,"2018"
"320UTG","Adeudos",NA,5,"2019"
"320UTG","Adeudos",NA,5,"2020"
"320UTG","Adeudos",NA,5,"2021"
"320UTL","Sin adeudos",NA,0,"0"
"320UTM","Adeudos",NA,1,"2021"
"320UTR","Adeudos",NA,6,"2016"
"320UTR","Adeudos",NA,6,"2017"
"320UTR","Adeudos",NA,6,"2018"
"320UTR","Adeudos",NA,6,"2019"
"320UTR","Adeudos",NA,6,"2020"
"320UTR","Adeudos",NA,6,"2021"
"320UTS","Adeudos",NA,4,"2018"
"320UTS","Adeudos",NA,4,"2019"
"320UTS","Adeudos",NA,4,"2020"
"320UTS","Adeudos",NA,4,"2021"
"320UTT","Sin adeudos",NA,0,"0"
"320UTU","Adeudos",NA,2,"2020"
"320UTU","Adeudos",NA,2,"2021"
"320UTV","Adeudos",NA,5,"2017"
"320UTV","Adeudos",NA,5,"2018"
"320UTV","Adeudos",NA,5,"2019"
"320UTV","Adeudos",NA,5,"2020"
"320UTV","Adeudos",NA,5,"2021"
"320UTX","Sin adeudos",NA,0,"0"
"320UTY","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"320UTZ","Sin adeudos",NA,0,"0"
"320UUA","Cuenta con Placa Anterior y Adeudos","196TFV",6,"2016"
"320UUA","Cuenta con Placa Anterior y Adeudos","196TFV",6,"2017"
"320UUA","Cuenta con Placa Anterior y Adeudos","196TFV",6,"2018"
"320UUA","Cuenta con Placa Anterior y Adeudos","196TFV",6,"2019"
"320UUA","Cuenta con Placa Anterior y Adeudos","196TFV",6,"2020"
"320UUA","Cuenta con Placa Anterior y Adeudos","196TFV",6,"2021"
"320UUJ","Cuenta con Placa Anterior y Sin adeudos","929LYD",0,"0"
"320UUN","Adeudos",NA,6,"2016"
"320UUN","Adeudos",NA,6,"2017"
"320UUN","Adeudos",NA,6,"2018"
"320UUN","Adeudos",NA,6,"2019"
"320UUN","Adeudos",NA,6,"2020"
"320UUN","Adeudos",NA,6,"2021"
"320UUS","Sin adeudos",NA,0,"0"
"320UUT","Adeudos",NA,4,"2018"
"320UUT","Adeudos",NA,4,"2019"
"320UUT","Adeudos",NA,4,"2020"
"320UUT","Adeudos",NA,4,"2021"
"320UUX","Adeudos",NA,5,"2017"
"320UUX","Adeudos",NA,5,"2018"
"320UUX","Adeudos",NA,5,"2019"
"320UUX","Adeudos",NA,5,"2020"
"320UUX","Adeudos",NA,5,"2021"
"320UVC","Adeudos",NA,4,"2018"
"320UVC","Adeudos",NA,4,"2019"
"320UVC","Adeudos",NA,4,"2020"
"320UVC","Adeudos",NA,4,"2021"
"320UVG","Adeudos",NA,1,"2021"
"320UVH","Adeudos",NA,6,"2016"
"320UVH","Adeudos",NA,6,"2017"
"320UVH","Adeudos",NA,6,"2018"
"320UVH","Adeudos",NA,6,"2019"
"320UVH","Adeudos",NA,6,"2020"
"320UVH","Adeudos",NA,6,"2021"
"320UVL","Adeudos",NA,3,"2019"
"320UVL","Adeudos",NA,3,"2020"
"320UVL","Adeudos",NA,3,"2021"
"320UVY","Sin adeudos",NA,0,"0"
"320UWD","Adeudos",NA,5,"2017"
"320UWD","Adeudos",NA,5,"2018"
"320UWD","Adeudos",NA,5,"2019"
"320UWD","Adeudos",NA,5,"2020"
"320UWD","Adeudos",NA,5,"2021"
"320UWE","Adeudos",NA,6,"2016"
"320UWE","Adeudos",NA,6,"2017"
"320UWE","Adeudos",NA,6,"2018"
"320UWE","Adeudos",NA,6,"2019"
"320UWE","Adeudos",NA,6,"2020"
"320UWE","Adeudos",NA,6,"2021"
"320UWF","Adeudos",NA,6,"2016"
"320UWF","Adeudos",NA,6,"2017"
"320UWF","Adeudos",NA,6,"2018"
"320UWF","Adeudos",NA,6,"2019"
"320UWF","Adeudos",NA,6,"2020"
"320UWF","Adeudos",NA,6,"2021"
"320UWG","Adeudos",NA,2,"2020"
"320UWG","Adeudos",NA,2,"2021"
"320UWL","Adeudos",NA,2,"2020"
"320UWL","Adeudos",NA,2,"2021"
"320UWS","Sin adeudos",NA,0,"0"
"320UWY","Adeudos",NA,6,"2016"
"320UWY","Adeudos",NA,6,"2017"
"320UWY","Adeudos",NA,6,"2018"
"320UWY","Adeudos",NA,6,"2019"
"320UWY","Adeudos",NA,6,"2020"
"320UWY","Adeudos",NA,6,"2021"
"320UWZ","Sin adeudos",NA,0,"0"
"320UXC","Adeudos",NA,6,"2016"
"320UXC","Adeudos",NA,6,"2017"
"320UXC","Adeudos",NA,6,"2018"
"320UXC","Adeudos",NA,6,"2019"
"320UXC","Adeudos",NA,6,"2020"
"320UXC","Adeudos",NA,6,"2021"
"320UXG","Cuenta con Placa Anterior y Sin adeudos","320UXG",0,"0"
"320UXH","Adeudos",NA,3,"2019"
"320UXH","Adeudos",NA,3,"2020"
"320UXH","Adeudos",NA,3,"2021"
"320UXJ","Adeudos",NA,2,"2020"
"320UXJ","Adeudos",NA,2,"2021"
"320UXP","Sin adeudos",NA,0,"0"
"320UXV","Adeudos",NA,3,"2019"
"320UXV","Adeudos",NA,3,"2020"
"320UXV","Adeudos",NA,3,"2021"
"320UXZ","Adeudos",NA,5,"2017"
"320UXZ","Adeudos",NA,5,"2018"
"320UXZ","Adeudos",NA,5,"2019"
"320UXZ","Adeudos",NA,5,"2020"
"320UXZ","Adeudos",NA,5,"2021"
"320UYE","Adeudos",NA,2,"2020"
"320UYE","Adeudos",NA,2,"2021"
"320UYH","Sin adeudos",NA,0,"0"
"320UYJ","Adeudos",NA,5,"2017"
"320UYJ","Adeudos",NA,5,"2018"
"320UYJ","Adeudos",NA,5,"2019"
"320UYJ","Adeudos",NA,5,"2020"
"320UYJ","Adeudos",NA,5,"2021"
"320UYK","Adeudos",NA,4,"2018"
"320UYK","Adeudos",NA,4,"2019"
"320UYK","Adeudos",NA,4,"2020"
"320UYK","Adeudos",NA,4,"2021"
"320UYL","Cuenta con Placa Anterior y Adeudos","536SRZ",2,"2020"
"320UYL","Cuenta con Placa Anterior y Adeudos","536SRZ",2,"2021"
"320UYW","Sin adeudos",NA,0,"0"
"320UYX","Adeudos",NA,5,"2017"
"320UYX","Adeudos",NA,5,"2018"
"320UYX","Adeudos",NA,5,"2019"
"320UYX","Adeudos",NA,5,"2020"
"320UYX","Adeudos",NA,5,"2021"
"320UYZ","Adeudos",NA,2,"2020"
"320UYZ","Adeudos",NA,2,"2021"
"320UZD","Adeudos",NA,6,"2016"
"320UZD","Adeudos",NA,6,"2017"
"320UZD","Adeudos",NA,6,"2018"
"320UZD","Adeudos",NA,6,"2019"
"320UZD","Adeudos",NA,6,"2020"
"320UZD","Adeudos",NA,6,"2021"
"320UZG","Cuenta con Placa Anterior y Adeudos","------",5,"2017"
"320UZG","Cuenta con Placa Anterior y Adeudos","------",5,"2018"
"320UZG","Cuenta con Placa Anterior y Adeudos","------",5,"2019"
"320UZG","Cuenta con Placa Anterior y Adeudos","------",5,"2020"
"320UZG","Cuenta con Placa Anterior y Adeudos","------",5,"2021"
"320UZK","Sin adeudos",NA,0,"0"
"320UZN","Sin adeudos",NA,0,"0"
"320UZS","Adeudos",NA,4,"2018"
"320UZS","Adeudos",NA,4,"2019"
"320UZS","Adeudos",NA,4,"2020"
"320UZS","Adeudos",NA,4,"2021"
"320UZU","Adeudos",NA,4,"2018"
"320UZU","Adeudos",NA,4,"2019"
"320UZU","Adeudos",NA,4,"2020"
"320UZU","Adeudos",NA,4,"2021"
"320UZW","Adeudos",NA,3,"2019"
"320UZW","Adeudos",NA,3,"2020"
"320UZW","Adeudos",NA,3,"2021"
"320UZZ","Sin adeudos",NA,0,"0"
"320VAC","Adeudos",NA,5,"2017"
"320VAC","Adeudos",NA,5,"2018"
"320VAC","Adeudos",NA,5,"2019"
"320VAC","Adeudos",NA,5,"2020"
"320VAC","Adeudos",NA,5,"2021"
"320VAJ","Adeudos",NA,4,"2018"
"320VAJ","Adeudos",NA,4,"2019"
"320VAJ","Adeudos",NA,4,"2020"
"320VAJ","Adeudos",NA,4,"2021"
"320VAK","Sin adeudos",NA,0,"0"
"320VAM","Sin adeudos",NA,0,"0"
"320VAN","Sin adeudos",NA,0,"0"
"320VAR","Adeudos",NA,6,"2016"
"320VAR","Adeudos",NA,6,"2017"
"320VAR","Adeudos",NA,6,"2018"
"320VAR","Adeudos",NA,6,"2019"
"320VAR","Adeudos",NA,6,"2020"
"320VAR","Adeudos",NA,6,"2021"
"320VAS","Adeudos",NA,5,"2017"
"320VAS","Adeudos",NA,5,"2018"
"320VAS","Adeudos",NA,5,"2019"
"320VAS","Adeudos",NA,5,"2020"
"320VAS","Adeudos",NA,5,"2021"
"320VAU","Adeudos",NA,6,"2016"
"320VAU","Adeudos",NA,6,"2017"
"320VAU","Adeudos",NA,6,"2018"
"320VAU","Adeudos",NA,6,"2019"
"320VAU","Adeudos",NA,6,"2020"
"320VAU","Adeudos",NA,6,"2021"
"320VAV","Sin adeudos",NA,0,"0"
"320VAY","Adeudos",NA,4,"2018"
"320VAY","Adeudos",NA,4,"2019"
