"placa","estatus","placa_anterior","years_adeudos","years"
"316ULM","Adeudos",NA,5,"2018"
"316ULM","Adeudos",NA,5,"2019"
"316ULM","Adeudos",NA,5,"2020"
"316ULM","Adeudos",NA,5,"2021"
"316ULN","Adeudos",NA,5,"2017"
"316ULN","Adeudos",NA,5,"2018"
"316ULN","Adeudos",NA,5,"2019"
"316ULN","Adeudos",NA,5,"2020"
"316ULN","Adeudos",NA,5,"2021"
"316ULR","Adeudos",NA,5,"2017"
"316ULR","Adeudos",NA,5,"2018"
"316ULR","Adeudos",NA,5,"2019"
"316ULR","Adeudos",NA,5,"2020"
"316ULR","Adeudos",NA,5,"2021"
"316ULS","Sin adeudos",NA,0,"0"
"316ULV","Adeudos",NA,3,"2019"
"316ULV","Adeudos",NA,3,"2020"
"316ULV","Adeudos",NA,3,"2021"
"316UMD","Adeudos",NA,1,"2021"
"316UME","Sin adeudos",NA,0,"0"
"316UMJ","El número de placa no se localizó en el padrón",NA,0,"0"
"316UMK","Adeudos",NA,5,"2017"
"316UMK","Adeudos",NA,5,"2018"
"316UMK","Adeudos",NA,5,"2019"
"316UMK","Adeudos",NA,5,"2020"
"316UMK","Adeudos",NA,5,"2021"
"316UMY","Sin adeudos",NA,0,"0"
"316UNM","Sin adeudos",NA,0,"0"
"316UNS","Adeudos",NA,5,"2017"
"316UNS","Adeudos",NA,5,"2018"
"316UNS","Adeudos",NA,5,"2019"
"316UNS","Adeudos",NA,5,"2020"
"316UNS","Adeudos",NA,5,"2021"
"316UNV","Sin adeudos",NA,0,"0"
"316UNW","Adeudos",NA,2,"2020"
"316UNW","Adeudos",NA,2,"2021"
"316UNX","Adeudos",NA,3,"2019"
"316UNX","Adeudos",NA,3,"2020"
"316UNX","Adeudos",NA,3,"2021"
"316UNZ","Adeudos",NA,5,"2017"
"316UNZ","Adeudos",NA,5,"2018"
"316UNZ","Adeudos",NA,5,"2019"
"316UNZ","Adeudos",NA,5,"2020"
"316UNZ","Adeudos",NA,5,"2021"
"316UPG","Adeudos",NA,1,"2021"
"316UPL","Adeudos",NA,4,"2017"
"316UPL","Adeudos",NA,4,"2019"
"316UPL","Adeudos",NA,4,"2020"
"316UPL","Adeudos",NA,4,"2021"
"316UPP","Adeudos",NA,5,"2017"
"316UPP","Adeudos",NA,5,"2018"
"316UPP","Adeudos",NA,5,"2019"
"316UPP","Adeudos",NA,5,"2020"
"316UPP","Adeudos",NA,5,"2021"
"316UPR","Sin adeudos",NA,0,"0"
"316UPV","Adeudos",NA,2,"2020"
"316UPV","Adeudos",NA,2,"2021"
"316UPY","Sin adeudos",NA,0,"0"
"316UPZ","Sin adeudos",NA,0,"0"
"316URB","Adeudos",NA,5,"2017"
"316URB","Adeudos",NA,5,"2018"
"316URB","Adeudos",NA,5,"2019"
"316URB","Adeudos",NA,5,"2020"
"316URB","Adeudos",NA,5,"2021"
"316URC","Adeudos",NA,2,"2020"
"316URC","Adeudos",NA,2,"2021"
"316URS","Sin adeudos",NA,0,"0"
"316URU","Cuenta con Placa Anterior y Adeudos","470NYY",4,"2018"
"316URU","Cuenta con Placa Anterior y Adeudos","470NYY",4,"2019"
"316URU","Cuenta con Placa Anterior y Adeudos","470NYY",4,"2020"
"316URU","Cuenta con Placa Anterior y Adeudos","470NYY",4,"2021"
"316USA","Sin adeudos",NA,0,"0"
"316USE","Sin adeudos",NA,0,"0"
"316USL","Sin adeudos",NA,0,"0"
"316USM","Sin adeudos",NA,0,"0"
"316USP","Adeudos",NA,2,"2020"
"316USP","Adeudos",NA,2,"2021"
"316USR","Adeudos",NA,6,"2016"
"316USR","Adeudos",NA,6,"2017"
"316USR","Adeudos",NA,6,"2018"
"316USR","Adeudos",NA,6,"2019"
"316USR","Adeudos",NA,6,"2020"
"316USR","Adeudos",NA,6,"2021"
"316USU","Adeudos",NA,4,"2018"
"316USU","Adeudos",NA,4,"2019"
"316USU","Adeudos",NA,4,"2020"
"316USU","Adeudos",NA,4,"2021"
"316USV","Adeudos",NA,1,"2021"
"316USY","Adeudos",NA,6,"2016"
"316USY","Adeudos",NA,6,"2017"
"316USY","Adeudos",NA,6,"2018"
"316USY","Adeudos",NA,6,"2019"
"316USY","Adeudos",NA,6,"2020"
"316USY","Adeudos",NA,6,"2021"
"316UTG","Adeudos",NA,6,"2016"
"316UTG","Adeudos",NA,6,"2017"
"316UTG","Adeudos",NA,6,"2018"
"316UTG","Adeudos",NA,6,"2019"
"316UTG","Adeudos",NA,6,"2020"
"316UTG","Adeudos",NA,6,"2021"
"316UTH","Adeudos",NA,6,"2016"
"316UTH","Adeudos",NA,6,"2017"
"316UTH","Adeudos",NA,6,"2018"
"316UTH","Adeudos",NA,6,"2019"
"316UTH","Adeudos",NA,6,"2020"
"316UTH","Adeudos",NA,6,"2021"
"316UTP","Sin adeudos",NA,0,"0"
"316UTU","Sin adeudos",NA,0,"0"
"316UTX","Adeudos",NA,1,"2021"
"316UTZ","Adeudos",NA,5,"2017"
"316UTZ","Adeudos",NA,5,"2018"
"316UTZ","Adeudos",NA,5,"2019"
"316UTZ","Adeudos",NA,5,"2020"
"316UTZ","Adeudos",NA,5,"2021"
"316UUF","Sin adeudos",NA,0,"0"
"316UUG","Sin adeudos",NA,0,"0"
"316UUL","Adeudos",NA,3,"2019"
"316UUL","Adeudos",NA,3,"2020"
"316UUL","Adeudos",NA,3,"2021"
"316UUP","Sin adeudos",NA,0,"0"
"316UUV","Adeudos",NA,4,"2018"
"316UUV","Adeudos",NA,4,"2019"
"316UUV","Adeudos",NA,4,"2020"
"316UUV","Adeudos",NA,4,"2021"
"316UUW","Cuenta con Placa Anterior y Adeudos","338RBD",7,"2015"
"316UUW","Cuenta con Placa Anterior y Adeudos","338RBD",7,"2016"
"316UUW","Cuenta con Placa Anterior y Adeudos","338RBD",7,"2017"
"316UUW","Cuenta con Placa Anterior y Adeudos","338RBD",7,"2018"
"316UUW","Cuenta con Placa Anterior y Adeudos","338RBD",7,"2019"
"316UUW","Cuenta con Placa Anterior y Adeudos","338RBD",7,"2020"
"316UUW","Cuenta con Placa Anterior y Adeudos","338RBD",7,"2021"
"316UVH","Adeudos",NA,6,"2016"
"316UVH","Adeudos",NA,6,"2017"
"316UVH","Adeudos",NA,6,"2018"
"316UVH","Adeudos",NA,6,"2019"
"316UVH","Adeudos",NA,6,"2020"
"316UVH","Adeudos",NA,6,"2021"
"316UVL","Sin adeudos",NA,0,"0"
"316UVM","Sin adeudos",NA,0,"0"
"316UVX","Adeudos",NA,5,"2017"
"316UVX","Adeudos",NA,5,"2018"
"316UVX","Adeudos",NA,5,"2019"
"316UVX","Adeudos",NA,5,"2020"
"316UVX","Adeudos",NA,5,"2021"
"316UWA","Sin adeudos",NA,0,"0"
"316UWB","Adeudos",NA,3,"2019"
"316UWB","Adeudos",NA,3,"2020"
"316UWB","Adeudos",NA,3,"2021"
"316UWE","Adeudos",NA,6,"2016"
"316UWE","Adeudos",NA,6,"2017"
"316UWE","Adeudos",NA,6,"2018"
"316UWE","Adeudos",NA,6,"2019"
"316UWE","Adeudos",NA,6,"2020"
"316UWE","Adeudos",NA,6,"2021"
"316UWG","Adeudos",NA,3,"2019"
"316UWG","Adeudos",NA,3,"2020"
"316UWG","Adeudos",NA,3,"2021"
"316UWM","Adeudos",NA,5,"2017"
"316UWM","Adeudos",NA,5,"2018"
"316UWM","Adeudos",NA,5,"2019"
"316UWM","Adeudos",NA,5,"2020"
"316UWM","Adeudos",NA,5,"2021"
"316UWN","Adeudos",NA,5,"2017"
"316UWN","Adeudos",NA,5,"2018"
"316UWN","Adeudos",NA,5,"2019"
"316UWN","Adeudos",NA,5,"2020"
"316UWN","Adeudos",NA,5,"2021"
"316UWP","Sin adeudos",NA,0,"0"
"316UWS","Adeudos",NA,5,"2017"
"316UWS","Adeudos",NA,5,"2018"
"316UWS","Adeudos",NA,5,"2019"
"316UWS","Adeudos",NA,5,"2020"
"316UWS","Adeudos",NA,5,"2021"
"316UWY","Sin adeudos",NA,0,"0"
"316UXC","Sin adeudos",NA,0,"0"
"316UXD","Adeudos",NA,2,"2020"
"316UXD","Adeudos",NA,2,"2021"
"316UXJ","Adeudos",NA,4,"2018"
"316UXJ","Adeudos",NA,4,"2019"
"316UXJ","Adeudos",NA,4,"2020"
"316UXJ","Adeudos",NA,4,"2021"
"316UXK","Adeudos",NA,5,"2017"
"316UXK","Adeudos",NA,5,"2018"
"316UXK","Adeudos",NA,5,"2019"
"316UXK","Adeudos",NA,5,"2020"
"316UXK","Adeudos",NA,5,"2021"
"316UXL","Adeudos",NA,1,"2021"
"316UXS","Adeudos",NA,3,"2019"
"316UXS","Adeudos",NA,3,"2020"
"316UXS","Adeudos",NA,3,"2021"
"316UYD","Sin adeudos",NA,0,"0"
"316UYF","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"316UYH","Adeudos",NA,3,"2019"
"316UYH","Adeudos",NA,3,"2020"
"316UYH","Adeudos",NA,3,"2021"
"316UYJ","Sin adeudos",NA,0,"0"
"316UYK","Adeudos",NA,6,"2016"
"316UYK","Adeudos",NA,6,"2017"
"316UYK","Adeudos",NA,6,"2018"
"316UYK","Adeudos",NA,6,"2019"
"316UYK","Adeudos",NA,6,"2020"
"316UYK","Adeudos",NA,6,"2021"
"316UYL","Adeudos",NA,3,"2019"
"316UYL","Adeudos",NA,3,"2020"
"316UYL","Adeudos",NA,3,"2021"
"316UYP","Adeudos",NA,5,"2017"
"316UYP","Adeudos",NA,5,"2018"
"316UYP","Adeudos",NA,5,"2019"
"316UYP","Adeudos",NA,5,"2020"
"316UYP","Adeudos",NA,5,"2021"
"316UYT","Adeudos",NA,6,"2016"
"316UYT","Adeudos",NA,6,"2017"
"316UYT","Adeudos",NA,6,"2018"
"316UYT","Adeudos",NA,6,"2019"
"316UYT","Adeudos",NA,6,"2020"
"316UYT","Adeudos",NA,6,"2021"
"316UYU","Adeudos",NA,3,"2018"
"316UYU","Adeudos",NA,3,"2020"
"316UYU","Adeudos",NA,3,"2021"
"316UYW","Sin adeudos",NA,0,"0"
"316UYX","Adeudos",NA,5,"2017"
"316UYX","Adeudos",NA,5,"2018"
"316UYX","Adeudos",NA,5,"2019"
"316UYX","Adeudos",NA,5,"2020"
"316UYX","Adeudos",NA,5,"2021"
"316UYZ","Adeudos",NA,1,"2021"
"316UZA","Cuenta con Placa Anterior y Adeudos","156RSZ",3,"2019"
"316UZA","Cuenta con Placa Anterior y Adeudos","156RSZ",3,"2020"
"316UZA","Cuenta con Placa Anterior y Adeudos","156RSZ",3,"2021"
"316UZD","Sin adeudos",NA,0,"0"
"316UZH","Adeudos",NA,5,"2017"
"316UZH","Adeudos",NA,5,"2018"
"316UZH","Adeudos",NA,5,"2019"
"316UZH","Adeudos",NA,5,"2020"
"316UZH","Adeudos",NA,5,"2021"
"316UZK","Adeudos",NA,3,"2019"
"316UZK","Adeudos",NA,3,"2020"
"316UZK","Adeudos",NA,3,"2021"
"316UZW","Sin adeudos",NA,0,"0"
"316UZX","Adeudos",NA,6,"2016"
"316UZX","Adeudos",NA,6,"2017"
"316UZX","Adeudos",NA,6,"2018"
"316UZX","Adeudos",NA,6,"2019"
"316UZX","Adeudos",NA,6,"2020"
"316UZX","Adeudos",NA,6,"2021"
"316UZY","Adeudos",NA,4,"2018"
"316UZY","Adeudos",NA,4,"2019"
"316UZY","Adeudos",NA,4,"2020"
"316UZY","Adeudos",NA,4,"2021"
"316VAA","Cuenta con Placa Anterior y Adeudos","630SXK",5,"2017"
"316VAA","Cuenta con Placa Anterior y Adeudos","630SXK",5,"2018"
"316VAA","Cuenta con Placa Anterior y Adeudos","630SXK",5,"2019"
"316VAA","Cuenta con Placa Anterior y Adeudos","630SXK",5,"2020"
"316VAA","Cuenta con Placa Anterior y Adeudos","630SXK",5,"2021"
"316VAC","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"316VAJ","Adeudos",NA,6,"2016"
"316VAJ","Adeudos",NA,6,"2017"
"316VAJ","Adeudos",NA,6,"2018"
"316VAJ","Adeudos",NA,6,"2019"
"316VAJ","Adeudos",NA,6,"2020"
"316VAJ","Adeudos",NA,6,"2021"
"316VAN","Cuenta con Placa Anterior y Adeudos","316VAN",1,"2021"
"316VAR","Sin adeudos",NA,0,"0"
"316VAT","Adeudos",NA,4,"2018"
"316VAT","Adeudos",NA,4,"2019"
"316VAT","Adeudos",NA,4,"2020"
"316VAT","Adeudos",NA,4,"2021"
"316VAU","Sin adeudos",NA,0,"0"
"316VAZ","Adeudos",NA,6,"2016"
"316VAZ","Adeudos",NA,6,"2017"
"316VAZ","Adeudos",NA,6,"2018"
"316VAZ","Adeudos",NA,6,"2019"
"316VAZ","Adeudos",NA,6,"2020"
"316VAZ","Adeudos",NA,6,"2021"
"316VBB","Adeudos",NA,3,"2019"
"316VBB","Adeudos",NA,3,"2020"
"316VBB","Adeudos",NA,3,"2021"
"316VBG","Sin adeudos",NA,0,"0"
"316VBU","Adeudos",NA,6,"2016"
"316VBU","Adeudos",NA,6,"2017"
"316VBU","Adeudos",NA,6,"2018"
"316VBU","Adeudos",NA,6,"2019"
"316VBU","Adeudos",NA,6,"2020"
"316VBU","Adeudos",NA,6,"2021"
"316VBV","Adeudos",NA,2,"2020"
"316VBV","Adeudos",NA,2,"2021"
"316VBZ","Sin adeudos",NA,0,"0"
"316VCA","Cuenta con Placa Anterior y Sin adeudos","316VCA",0,"0"
"316VCC","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"316VCF","Cuenta con Placa Anterior y Adeudos","492TAJ",2,"2020"
"316VCF","Cuenta con Placa Anterior y Adeudos","492TAJ",2,"2021"
"316VCG","Adeudos",NA,6,"2016"
"316VCG","Adeudos",NA,6,"2017"
"316VCG","Adeudos",NA,6,"2018"
"316VCG","Adeudos",NA,6,"2019"
"316VCG","Adeudos",NA,6,"2020"
"316VCG","Adeudos",NA,6,"2021"
"316VCH","Adeudos",NA,2,"2020"
"316VCH","Adeudos",NA,2,"2021"
"316VCK","Sin adeudos",NA,0,"0"
"316VCS","Sin adeudos",NA,0,"0"
"316VCT","Sin adeudos",NA,0,"0"
"316VCU","Sin adeudos",NA,0,"0"
"316VCW","Sin adeudos",NA,0,"0"
"316VDA","Sin adeudos",NA,0,"0"
"316VDD","Sin adeudos",NA,0,"0"
"316VDG","Adeudos",NA,5,"2017"
"316VDG","Adeudos",NA,5,"2018"
"316VDG","Adeudos",NA,5,"2019"
"316VDG","Adeudos",NA,5,"2020"
"316VDG","Adeudos",NA,5,"2021"
"316VDH","Adeudos",NA,5,"2017"
"316VDH","Adeudos",NA,5,"2018"
"316VDH","Adeudos",NA,5,"2019"
"316VDH","Adeudos",NA,5,"2020"
"316VDH","Adeudos",NA,5,"2021"
"316VDM","Adeudos",NA,6,"2016"
"316VDM","Adeudos",NA,6,"2017"
"316VDM","Adeudos",NA,6,"2018"
"316VDM","Adeudos",NA,6,"2019"
"316VDM","Adeudos",NA,6,"2020"
"316VDM","Adeudos",NA,6,"2021"
"316VDU","Adeudos",NA,5,"2017"
"316VDU","Adeudos",NA,5,"2018"
"316VDU","Adeudos",NA,5,"2019"
"316VDU","Adeudos",NA,5,"2020"
"316VDU","Adeudos",NA,5,"2021"
"316VDX","Cuenta con Placa Anterior y Adeudos","347UYA",5,"2017"
"316VDX","Cuenta con Placa Anterior y Adeudos","347UYA",5,"2018"
"316VDX","Cuenta con Placa Anterior y Adeudos","347UYA",5,"2019"
"316VDX","Cuenta con Placa Anterior y Adeudos","347UYA",5,"2020"
"316VDX","Cuenta con Placa Anterior y Adeudos","347UYA",5,"2021"
"316VDY","Adeudos",NA,8,"2014"
"316VDY","Adeudos",NA,8,"2015"
"316VDY","Adeudos",NA,8,"2016"
"316VDY","Adeudos",NA,8,"2017"
"316VDY","Adeudos",NA,8,"2018"
"316VDY","Adeudos",NA,8,"2019"
"316VDY","Adeudos",NA,8,"2020"
"316VDY","Adeudos",NA,8,"2021"
"316VEA","Sin adeudos",NA,0,"0"
"316VEK","Cuenta con Placa Anterior y Adeudos","316VEK",2,"2020"
"316VEK","Cuenta con Placa Anterior y Adeudos","316VEK",2,"2021"
"316VEM","Adeudos",NA,5,"2017"
"316VEM","Adeudos",NA,5,"2018"
"316VEM","Adeudos",NA,5,"2019"
"316VEM","Adeudos",NA,5,"2020"
"316VEM","Adeudos",NA,5,"2021"
"316VER","Adeudos",NA,5,"2017"
"316VER","Adeudos",NA,5,"2018"
"316VER","Adeudos",NA,5,"2019"
"316VER","Adeudos",NA,5,"2020"
"316VER","Adeudos",NA,5,"2021"
"316VEV","Adeudos",NA,2,"2020"
"316VEV","Adeudos",NA,2,"2021"
"316VEW","Adeudos",NA,4,"2018"
"316VEW","Adeudos",NA,4,"2019"
"316VEW","Adeudos",NA,4,"2020"
"316VEW","Adeudos",NA,4,"2021"
"316VEX","Adeudos",NA,3,"2019"
"316VEX","Adeudos",NA,3,"2020"
"316VEX","Adeudos",NA,3,"2021"
"316VEY","Adeudos",NA,6,"2016"
"316VEY","Adeudos",NA,6,"2017"
"316VEY","Adeudos",NA,6,"2018"
"316VEY","Adeudos",NA,6,"2019"
"316VEY","Adeudos",NA,6,"2020"
"316VEY","Adeudos",NA,6,"2021"
"316VEZ","Cuenta con Placa Anterior y Adeudos","276LYP",5,"2017"
"316VEZ","Cuenta con Placa Anterior y Adeudos","276LYP",5,"2018"
"316VEZ","Cuenta con Placa Anterior y Adeudos","276LYP",5,"2019"
"316VEZ","Cuenta con Placa Anterior y Adeudos","276LYP",5,"2020"
"316VEZ","Cuenta con Placa Anterior y Adeudos","276LYP",5,"2021"
"316VFA","Adeudos",NA,5,"2017"
"316VFA","Adeudos",NA,5,"2018"
"316VFA","Adeudos",NA,5,"2019"
"316VFA","Adeudos",NA,5,"2020"
"316VFA","Adeudos",NA,5,"2021"
"316VFD","Sin adeudos",NA,0,"0"
"316VFM","Adeudos",NA,5,"2017"
"316VFM","Adeudos",NA,5,"2018"
"316VFM","Adeudos",NA,5,"2019"
"316VFM","Adeudos",NA,5,"2020"
"316VFM","Adeudos",NA,5,"2021"
"316VFR","Cuenta con Placa Anterior y Sin adeudos","866RZM",0,"0"
"316VFX","Sin adeudos",NA,0,"0"
"316VGA","Adeudos",NA,5,"2017"
"316VGA","Adeudos",NA,5,"2018"
"316VGA","Adeudos",NA,5,"2019"
"316VGA","Adeudos",NA,5,"2020"
"316VGA","Adeudos",NA,5,"2021"
"316VGB","Adeudos",NA,4,"2018"
"316VGB","Adeudos",NA,4,"2019"
"316VGB","Adeudos",NA,4,"2020"
"316VGB","Adeudos",NA,4,"2021"
"316VGC","Adeudos",NA,4,"2018"
"316VGC","Adeudos",NA,4,"2019"
"316VGC","Adeudos",NA,4,"2020"
"316VGC","Adeudos",NA,4,"2021"
"316VGE","Adeudos",NA,2,"2020"
"316VGE","Adeudos",NA,2,"2021"
"316VGF","Adeudos",NA,2,"2020"
"316VGF","Adeudos",NA,2,"2021"
"316VGM","Adeudos",NA,4,"2018"
"316VGM","Adeudos",NA,4,"2019"
"316VGM","Adeudos",NA,4,"2020"
"316VGM","Adeudos",NA,4,"2021"
"316VGS","Sin adeudos",NA,0,"0"
"316VGW","Sin adeudos",NA,0,"0"
"316VGZ","Sin adeudos",NA,0,"0"
"316VHA","Sin adeudos",NA,0,"0"
"316VHD","Adeudos",NA,6,"2016"
"316VHD","Adeudos",NA,6,"2017"
"316VHD","Adeudos",NA,6,"2018"
"316VHD","Adeudos",NA,6,"2019"
"316VHD","Adeudos",NA,6,"2020"
"316VHD","Adeudos",NA,6,"2021"
"316VHF","Adeudos",NA,5,"2017"
"316VHF","Adeudos",NA,5,"2018"
"316VHF","Adeudos",NA,5,"2019"
"316VHF","Adeudos",NA,5,"2020"
"316VHF","Adeudos",NA,5,"2021"
"316VHL","Adeudos",NA,2,"2020"
"316VHL","Adeudos",NA,2,"2021"
"316VHN","Adeudos",NA,6,"2016"
"316VHN","Adeudos",NA,6,"2017"
"316VHN","Adeudos",NA,6,"2018"
"316VHN","Adeudos",NA,6,"2019"
"316VHN","Adeudos",NA,6,"2020"
"316VHN","Adeudos",NA,6,"2021"
"316VHU","Adeudos",NA,5,"2017"
"316VHU","Adeudos",NA,5,"2018"
"316VHU","Adeudos",NA,5,"2019"
"316VHU","Adeudos",NA,5,"2020"
"316VHU","Adeudos",NA,5,"2021"
"316VHW","Adeudos",NA,6,"2016"
"316VHW","Adeudos",NA,6,"2017"
"316VHW","Adeudos",NA,6,"2018"
"316VHW","Adeudos",NA,6,"2019"
"316VHW","Adeudos",NA,6,"2020"
"316VHW","Adeudos",NA,6,"2021"
"316VHZ","Adeudos",NA,1,"2021"
"316VJF","Sin adeudos",NA,0,"0"
"316VJG","Adeudos",NA,1,"2021"
"316VJN","Cuenta con Placa Anterior y Adeudos","951NYE",5,"2017"
"316VJN","Cuenta con Placa Anterior y Adeudos","951NYE",5,"2018"
"316VJN","Cuenta con Placa Anterior y Adeudos","951NYE",5,"2019"
"316VJN","Cuenta con Placa Anterior y Adeudos","951NYE",5,"2020"
"316VJN","Cuenta con Placa Anterior y Adeudos","951NYE",5,"2021"
"316VJP","Sin adeudos",NA,0,"0"
"316VJS","Sin adeudos",NA,0,"0"
"316VJU","Cuenta con Placa Anterior y Adeudos","446TYX",6,"2016"
"316VJU","Cuenta con Placa Anterior y Adeudos","446TYX",6,"2017"
"316VJU","Cuenta con Placa Anterior y Adeudos","446TYX",6,"2018"
"316VJU","Cuenta con Placa Anterior y Adeudos","446TYX",6,"2019"
"316VJU","Cuenta con Placa Anterior y Adeudos","446TYX",6,"2020"
"316VJU","Cuenta con Placa Anterior y Adeudos","446TYX",6,"2021"
"316VJW","Adeudos",NA,1,"2021"
"316VJX","ERROR. Revisar Placa",NA,0,"0"
"316VKB","ERROR. Revisar Placa",NA,0,"0"
"316VKC","ERROR. Revisar Placa",NA,0,"0"
"316VKD","ERROR. Revisar Placa",NA,0,"0"
"316VKF","ERROR. Revisar Placa",NA,0,"0"
"316VKG","ERROR. Revisar Placa",NA,0,"0"
"316VKJ","ERROR. Revisar Placa",NA,0,"0"
"316VKP","ERROR. Revisar Placa",NA,0,"0"
"316VKS","ERROR. Revisar Placa",NA,0,"0"
"316VKT","ERROR. Revisar Placa",NA,0,"0"
"316VKZ","ERROR. Revisar Placa",NA,0,"0"
"316VLE","ERROR. Revisar Placa",NA,0,"0"
"316VLJ","ERROR. Revisar Placa",NA,0,"0"
"316VLL","ERROR. Revisar Placa",NA,0,"0"
"316VLN","ERROR. Revisar Placa",NA,0,"0"
"316VLP","ERROR. Revisar Placa",NA,0,"0"
"316VLT","ERROR. Revisar Placa",NA,0,"0"
"316VLU","ERROR. Revisar Placa",NA,0,"0"
"316VLV","ERROR. Revisar Placa",NA,0,"0"
"316VLW","ERROR. Revisar Placa",NA,0,"0"
"316VMA","ERROR. Revisar Placa",NA,0,"0"
"316VMF","ERROR. Revisar Placa",NA,0,"0"
"316VMH","ERROR. Revisar Placa",NA,0,"0"
"316VMK","ERROR. Revisar Placa",NA,0,"0"
"316VMR","ERROR. Revisar Placa",NA,0,"0"
"316VMS","ERROR. Revisar Placa",NA,0,"0"
"316VMU","ERROR. Revisar Placa",NA,0,"0"
"316VMW","ERROR. Revisar Placa",NA,0,"0"
"316VNA","ERROR. Revisar Placa",NA,0,"0"
"316VNN","ERROR. Revisar Placa",NA,0,"0"
"316VNP","ERROR. Revisar Placa",NA,0,"0"
"316VNU","ERROR. Revisar Placa",NA,0,"0"
"316VNV","ERROR. Revisar Placa",NA,0,"0"
"316VPB","ERROR. Revisar Placa",NA,0,"0"
"316VPC","ERROR. Revisar Placa",NA,0,"0"
"316VPE","ERROR. Revisar Placa",NA,0,"0"
"316VPF","ERROR. Revisar Placa",NA,0,"0"
"316VPL","ERROR. Revisar Placa",NA,0,"0"
"316VPN","ERROR. Revisar Placa",NA,0,"0"
"316VPW","ERROR. Revisar Placa",NA,0,"0"
"316VPX","ERROR. Revisar Placa",NA,0,"0"
"316VPY","ERROR. Revisar Placa",NA,0,"0"
"316VRC","ERROR. Revisar Placa",NA,0,"0"
"316VRD","ERROR. Revisar Placa",NA,0,"0"
"316VRE","ERROR. Revisar Placa",NA,0,"0"
"316VRL","ERROR. Revisar Placa",NA,0,"0"
"316VRM","ERROR. Revisar Placa",NA,0,"0"
"316VRW","ERROR. Revisar Placa",NA,0,"0"
"316VSJ","ERROR. Revisar Placa",NA,0,"0"
"316VSM","ERROR. Revisar Placa",NA,0,"0"
"316VSP","ERROR. Revisar Placa",NA,0,"0"
"316VST","ERROR. Revisar Placa",NA,0,"0"
"316VSU","ERROR. Revisar Placa",NA,0,"0"
"316VSV","ERROR. Revisar Placa",NA,0,"0"
"316VSW","ERROR. Revisar Placa",NA,0,"0"
"316VSX","ERROR. Revisar Placa",NA,0,"0"
"316VSZ","ERROR. Revisar Placa",NA,0,"0"
"316VTD","ERROR. Revisar Placa",NA,0,"0"
"316VTG","ERROR. Revisar Placa",NA,0,"0"
"316VTJ","ERROR. Revisar Placa",NA,0,"0"
"316VTP","ERROR. Revisar Placa",NA,0,"0"
"316VTR","ERROR. Revisar Placa",NA,0,"0"
"316VTS","ERROR. Revisar Placa",NA,0,"0"
"316VTT","ERROR. Revisar Placa",NA,0,"0"
"316VTU","ERROR. Revisar Placa",NA,0,"0"
"316VTW","ERROR. Revisar Placa",NA,0,"0"
"316VTX","ERROR. Revisar Placa",NA,0,"0"
"316VTZ","ERROR. Revisar Placa",NA,0,"0"
"316VUG","ERROR. Revisar Placa",NA,0,"0"
"316VUK","ERROR. Revisar Placa",NA,0,"0"
"316VUL","ERROR. Revisar Placa",NA,0,"0"
"316VUP","ERROR. Revisar Placa",NA,0,"0"
"316VUS","ERROR. Revisar Placa",NA,0,"0"
"316VUU","ERROR. Revisar Placa",NA,0,"0"
"316VUV","ERROR. Revisar Placa",NA,0,"0"
"316VUW","ERROR. Revisar Placa",NA,0,"0"
"316VUX","Adeudos",NA,7,"2014"
"316VUX","Adeudos",NA,7,"2016"
"316VUX","Adeudos",NA,7,"2017"
"316VUX","Adeudos",NA,7,"2018"
"316VUX","Adeudos",NA,7,"2019"
"316VUX","Adeudos",NA,7,"2020"
"316VUX","Adeudos",NA,7,"2021"
"316VUY","Adeudos",NA,4,"2018"
"316VUY","Adeudos",NA,4,"2019"
"316VUY","Adeudos",NA,4,"2020"
"316VUY","Adeudos",NA,4,"2021"
"316VUZ","Sin adeudos",NA,0,"0"
"316VVA","Adeudos",NA,4,"2018"
