"placa","estatus","placa_anterior","years_adeudos","years"
"308VRP","Adeudos",NA,6,"2019"
"308VRP","Adeudos",NA,6,"2020"
"308VRP","Adeudos",NA,6,"2021"
"308VRY","Adeudos",NA,4,"2018"
"308VRY","Adeudos",NA,4,"2019"
"308VRY","Adeudos",NA,4,"2020"
"308VRY","Adeudos",NA,4,"2021"
"308VSA","Adeudos",NA,5,"2017"
"308VSA","Adeudos",NA,5,"2018"
"308VSA","Adeudos",NA,5,"2019"
"308VSA","Adeudos",NA,5,"2020"
"308VSA","Adeudos",NA,5,"2021"
"308VSB","Adeudos",NA,3,"2019"
"308VSB","Adeudos",NA,3,"2020"
"308VSB","Adeudos",NA,3,"2021"
"308VSD","Sin adeudos",NA,0,"0"
"308VSK","Sin adeudos",NA,0,"0"
"308VSL","Adeudos",NA,2,"2020"
"308VSL","Adeudos",NA,2,"2021"
"308VSN","Adeudos",NA,5,"2017"
"308VSN","Adeudos",NA,5,"2018"
"308VSN","Adeudos",NA,5,"2019"
"308VSN","Adeudos",NA,5,"2020"
"308VSN","Adeudos",NA,5,"2021"
"308VSR","Adeudos",NA,4,"2018"
"308VSR","Adeudos",NA,4,"2019"
"308VSR","Adeudos",NA,4,"2020"
"308VSR","Adeudos",NA,4,"2021"
"308VSY","Sin adeudos",NA,0,"0"
"308VSZ","Adeudos",NA,1,"2021"
"308VTA","Adeudos",NA,6,"2016"
"308VTA","Adeudos",NA,6,"2017"
"308VTA","Adeudos",NA,6,"2018"
"308VTA","Adeudos",NA,6,"2019"
"308VTA","Adeudos",NA,6,"2020"
"308VTA","Adeudos",NA,6,"2021"
"308VTB","Adeudos",NA,3,"2019"
"308VTB","Adeudos",NA,3,"2020"
"308VTB","Adeudos",NA,3,"2021"
"308VTM","Adeudos",NA,2,"2020"
"308VTM","Adeudos",NA,2,"2021"
"308VTN","Adeudos",NA,6,"2014"
"308VTN","Adeudos",NA,6,"2017"
"308VTN","Adeudos",NA,6,"2018"
"308VTN","Adeudos",NA,6,"2019"
"308VTN","Adeudos",NA,6,"2020"
"308VTN","Adeudos",NA,6,"2021"
"308VTP","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"308VTR","Adeudos",NA,5,"2017"
"308VTR","Adeudos",NA,5,"2018"
"308VTR","Adeudos",NA,5,"2019"
"308VTR","Adeudos",NA,5,"2020"
"308VTR","Adeudos",NA,5,"2021"
"308VTT","ERROR. Revisar Placa",NA,0,"0"
"308VTY","ERROR. Revisar Placa",NA,0,"0"
"308VUC","ERROR. Revisar Placa",NA,0,"0"
"308VUG","ERROR. Revisar Placa",NA,0,"0"
"308VUH","ERROR. Revisar Placa",NA,0,"0"
"308VUJ","ERROR. Revisar Placa",NA,0,"0"
"308VUU","ERROR. Revisar Placa",NA,0,"0"
"308VUV","ERROR. Revisar Placa",NA,0,"0"
"308VUX","ERROR. Revisar Placa",NA,0,"0"
"308VUY","ERROR. Revisar Placa",NA,0,"0"
"308VVA","ERROR. Revisar Placa",NA,0,"0"
"308VVC","ERROR. Revisar Placa",NA,0,"0"
"308VVG","ERROR. Revisar Placa",NA,0,"0"
"308VVH","ERROR. Revisar Placa",NA,0,"0"
"308VVK","ERROR. Revisar Placa",NA,0,"0"
"308VVL","ERROR. Revisar Placa",NA,0,"0"
"308VVN","ERROR. Revisar Placa",NA,0,"0"
"308VVR","ERROR. Revisar Placa",NA,0,"0"
"308VVU","ERROR. Revisar Placa",NA,0,"0"
"308VVZ","ERROR. Revisar Placa",NA,0,"0"
"308VWE","ERROR. Revisar Placa",NA,0,"0"
"308VWH","ERROR. Revisar Placa",NA,0,"0"
"308VWL","ERROR. Revisar Placa",NA,0,"0"
"308VWR","ERROR. Revisar Placa",NA,0,"0"
"308VWU","ERROR. Revisar Placa",NA,0,"0"
"308VWV","ERROR. Revisar Placa",NA,0,"0"
"308VWW","ERROR. Revisar Placa",NA,0,"0"
"308VWX","ERROR. Revisar Placa",NA,0,"0"
"308VWZ","ERROR. Revisar Placa",NA,0,"0"
"308VXF","ERROR. Revisar Placa",NA,0,"0"
"308VXG","ERROR. Revisar Placa",NA,0,"0"
"308VXK","ERROR. Revisar Placa",NA,0,"0"
"308VXL","ERROR. Revisar Placa",NA,0,"0"
"308VXM","ERROR. Revisar Placa",NA,0,"0"
"308VXN","ERROR. Revisar Placa",NA,0,"0"
"308VXY","ERROR. Revisar Placa",NA,0,"0"
"308VYA","ERROR. Revisar Placa",NA,0,"0"
"308VYC","ERROR. Revisar Placa",NA,0,"0"
"308VYD","ERROR. Revisar Placa",NA,0,"0"
"308VYF","ERROR. Revisar Placa",NA,0,"0"
"308VYG","ERROR. Revisar Placa",NA,0,"0"
"308VYJ","ERROR. Revisar Placa",NA,0,"0"
"308VYM","ERROR. Revisar Placa",NA,0,"0"
"308VYV","ERROR. Revisar Placa",NA,0,"0"
"308VYW","ERROR. Revisar Placa",NA,0,"0"
"308VYZ","ERROR. Revisar Placa",NA,0,"0"
"308VZA","ERROR. Revisar Placa",NA,0,"0"
"308VZC","ERROR. Revisar Placa",NA,0,"0"
"308VZF","ERROR. Revisar Placa",NA,0,"0"
"308VZJ","ERROR. Revisar Placa",NA,0,"0"
"308VZL","ERROR. Revisar Placa",NA,0,"0"
"308VZS","ERROR. Revisar Placa",NA,0,"0"
"308VZU","ERROR. Revisar Placa",NA,0,"0"
"308VZW","ERROR. Revisar Placa",NA,0,"0"
"308WAC","ERROR. Revisar Placa",NA,0,"0"
"308WAG","ERROR. Revisar Placa",NA,0,"0"
"308WAH","ERROR. Revisar Placa",NA,0,"0"
"308WAJ","ERROR. Revisar Placa",NA,0,"0"
"308WAR","ERROR. Revisar Placa",NA,0,"0"
"308WAT","ERROR. Revisar Placa",NA,0,"0"
"308WBB","ERROR. Revisar Placa",NA,0,"0"
"308WBC","ERROR. Revisar Placa",NA,0,"0"
"308WBE","ERROR. Revisar Placa",NA,0,"0"
"308WBJ","ERROR. Revisar Placa",NA,0,"0"
"308WBR","ERROR. Revisar Placa",NA,0,"0"
"308WBV","ERROR. Revisar Placa",NA,0,"0"
"308WBZ","ERROR. Revisar Placa",NA,0,"0"
"308WCD","ERROR. Revisar Placa",NA,0,"0"
"308WCG","ERROR. Revisar Placa",NA,0,"0"
"308WCR","ERROR. Revisar Placa",NA,0,"0"
"308WCS","ERROR. Revisar Placa",NA,0,"0"
"308WCT","ERROR. Revisar Placa",NA,0,"0"
"308WCV","ERROR. Revisar Placa",NA,0,"0"
"308WCX","ERROR. Revisar Placa",NA,0,"0"
"308WDB","ERROR. Revisar Placa",NA,0,"0"
"308WDC","Adeudos",NA,6,"2016"
"308WDC","Adeudos",NA,6,"2017"
"308WDC","Adeudos",NA,6,"2018"
"308WDC","Adeudos",NA,6,"2019"
"308WDC","Adeudos",NA,6,"2020"
"308WDC","Adeudos",NA,6,"2021"
"308WDF","Adeudos",NA,2,"2020"
"308WDF","Adeudos",NA,2,"2021"
"308WDG","Sin adeudos",NA,0,"0"
"308WDJ","Sin adeudos",NA,0,"0"
"308WDL","Sin adeudos",NA,0,"0"
"308WDR","Sin adeudos",NA,0,"0"
"308WDT","Cuenta con Placa Anterior y Adeudos","111PCS",5,"2017"
"308WDT","Cuenta con Placa Anterior y Adeudos","111PCS",5,"2018"
"308WDT","Cuenta con Placa Anterior y Adeudos","111PCS",5,"2019"
"308WDT","Cuenta con Placa Anterior y Adeudos","111PCS",5,"2020"
"308WDT","Cuenta con Placa Anterior y Adeudos","111PCS",5,"2021"
"308WDU","Adeudos",NA,6,"2016"
"308WDU","Adeudos",NA,6,"2017"
"308WDU","Adeudos",NA,6,"2018"
"308WDU","Adeudos",NA,6,"2019"
"308WDU","Adeudos",NA,6,"2020"
"308WDU","Adeudos",NA,6,"2021"
"308WDY","Adeudos",NA,6,"2016"
"308WDY","Adeudos",NA,6,"2017"
"308WDY","Adeudos",NA,6,"2018"
"308WDY","Adeudos",NA,6,"2019"
"308WDY","Adeudos",NA,6,"2020"
"308WDY","Adeudos",NA,6,"2021"
"308WDZ","Adeudos",NA,3,"2019"
"308WDZ","Adeudos",NA,3,"2020"
"308WDZ","Adeudos",NA,3,"2021"
"308WEF","Adeudos",NA,5,"2017"
"308WEF","Adeudos",NA,5,"2018"
"308WEF","Adeudos",NA,5,"2019"
"308WEF","Adeudos",NA,5,"2020"
"308WEF","Adeudos",NA,5,"2021"
"308WEM","Adeudos",NA,5,"2017"
"308WEM","Adeudos",NA,5,"2018"
"308WEM","Adeudos",NA,5,"2019"
"308WEM","Adeudos",NA,5,"2020"
"308WEM","Adeudos",NA,5,"2021"
"308WEN","Cuenta con Placa Anterior y Adeudos","155TZY",5,"2017"
"308WEN","Cuenta con Placa Anterior y Adeudos","155TZY",5,"2018"
"308WEN","Cuenta con Placa Anterior y Adeudos","155TZY",5,"2019"
"308WEN","Cuenta con Placa Anterior y Adeudos","155TZY",5,"2020"
"308WEN","Cuenta con Placa Anterior y Adeudos","155TZY",5,"2021"
"308WET","Sin adeudos",NA,0,"0"
"308WEU","Adeudos",NA,7,"2015"
"308WEU","Adeudos",NA,7,"2016"
"308WEU","Adeudos",NA,7,"2017"
"308WEU","Adeudos",NA,7,"2018"
"308WEU","Adeudos",NA,7,"2019"
"308WEU","Adeudos",NA,7,"2020"
"308WEU","Adeudos",NA,7,"2021"
"308WEW","Adeudos",NA,4,"2018"
"308WEW","Adeudos",NA,4,"2019"
"308WEW","Adeudos",NA,4,"2020"
"308WEW","Adeudos",NA,4,"2021"
"308WFB","Sin adeudos",NA,0,"0"
"308WFE","Adeudos",NA,6,"2016"
"308WFE","Adeudos",NA,6,"2017"
"308WFE","Adeudos",NA,6,"2018"
"308WFE","Adeudos",NA,6,"2019"
"308WFE","Adeudos",NA,6,"2020"
"308WFE","Adeudos",NA,6,"2021"
"308WFF","Adeudos",NA,5,"2017"
"308WFF","Adeudos",NA,5,"2018"
"308WFF","Adeudos",NA,5,"2019"
"308WFF","Adeudos",NA,5,"2020"
"308WFF","Adeudos",NA,5,"2021"
"308WFH","Adeudos",NA,6,"2016"
"308WFH","Adeudos",NA,6,"2017"
"308WFH","Adeudos",NA,6,"2018"
"308WFH","Adeudos",NA,6,"2019"
"308WFH","Adeudos",NA,6,"2020"
"308WFH","Adeudos",NA,6,"2021"
"308WFJ","El número de placa no se localizó en el padrón",NA,0,"0"
"308WFK","Cuenta con Placa Anterior y Sin adeudos","425VCF",0,"0"
"308WFL","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"308WFP","Adeudos",NA,1,"2021"
"308WFT","Sin adeudos",NA,0,"0"
"308WFU","Adeudos",NA,1,"2021"
"308WFV","Adeudos",NA,5,"2017"
"308WFV","Adeudos",NA,5,"2018"
"308WFV","Adeudos",NA,5,"2019"
"308WFV","Adeudos",NA,5,"2020"
"308WFV","Adeudos",NA,5,"2021"
"308WFY","Sin adeudos",NA,0,"0"
"308WFZ","Sin adeudos",NA,0,"0"
"308WGB","Adeudos",NA,5,"2017"
"308WGB","Adeudos",NA,5,"2018"
"308WGB","Adeudos",NA,5,"2019"
"308WGB","Adeudos",NA,5,"2020"
"308WGB","Adeudos",NA,5,"2021"
"308WGD","Adeudos",NA,5,"2017"
"308WGD","Adeudos",NA,5,"2018"
"308WGD","Adeudos",NA,5,"2019"
"308WGD","Adeudos",NA,5,"2020"
"308WGD","Adeudos",NA,5,"2021"
"308WGE","Sin adeudos",NA,0,"0"
"308WGF","Adeudos",NA,3,"2019"
"308WGF","Adeudos",NA,3,"2020"
"308WGF","Adeudos",NA,3,"2021"
"308WGG","Sin adeudos",NA,0,"0"
"308WGH","Adeudos",NA,1,"2021"
"308WGJ","Sin adeudos",NA,0,"0"
"308WGK","El número de placa no se localizó en el padrón",NA,0,"0"
"308WGN","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"308WGP","Sin adeudos",NA,0,"0"
"308WGS","Adeudos",NA,4,"2018"
"308WGS","Adeudos",NA,4,"2019"
"308WGS","Adeudos",NA,4,"2020"
"308WGS","Adeudos",NA,4,"2021"
"308WGT","Sin adeudos",NA,0,"0"
"308WGW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"308WGX","Adeudos",NA,3,"2019"
"308WGX","Adeudos",NA,3,"2020"
"308WGX","Adeudos",NA,3,"2021"
"308WGY","Sin adeudos",NA,0,"0"
"308WHA","Cuenta con Placa Anterior y Adeudos","308WHA",2,"2020"
"308WHA","Cuenta con Placa Anterior y Adeudos","308WHA",2,"2021"
"308WHB","Adeudos",NA,3,"2019"
"308WHB","Adeudos",NA,3,"2020"
"308WHB","Adeudos",NA,3,"2021"
"308WHC","Adeudos",NA,6,"2016"
"308WHC","Adeudos",NA,6,"2017"
"308WHC","Adeudos",NA,6,"2018"
"308WHC","Adeudos",NA,6,"2019"
"308WHC","Adeudos",NA,6,"2020"
"308WHC","Adeudos",NA,6,"2021"
"308WHJ","Sin adeudos",NA,0,"0"
"308WHK","Sin adeudos",NA,0,"0"
"308WHM","Sin adeudos",NA,0,"0"
"308WHN","Sin adeudos",NA,0,"0"
"308WHP","Adeudos",NA,6,"2016"
"308WHP","Adeudos",NA,6,"2017"
"308WHP","Adeudos",NA,6,"2018"
"308WHP","Adeudos",NA,6,"2019"
"308WHP","Adeudos",NA,6,"2020"
"308WHP","Adeudos",NA,6,"2021"
"308WHR","Adeudos",NA,1,"2021"
"308WHW","Adeudos",NA,4,"2018"
"308WHW","Adeudos",NA,4,"2019"
"308WHW","Adeudos",NA,4,"2020"
"308WHW","Adeudos",NA,4,"2021"
"308WHX","Adeudos",NA,6,"2016"
"308WHX","Adeudos",NA,6,"2017"
"308WHX","Adeudos",NA,6,"2018"
"308WHX","Adeudos",NA,6,"2019"
"308WHX","Adeudos",NA,6,"2020"
"308WHX","Adeudos",NA,6,"2021"
"308WJA","Sin adeudos",NA,0,"0"
"308WJC","Adeudos",NA,5,"2017"
"308WJC","Adeudos",NA,5,"2018"
"308WJC","Adeudos",NA,5,"2019"
"308WJC","Adeudos",NA,5,"2020"
"308WJC","Adeudos",NA,5,"2021"
"308WJD","Sin adeudos",NA,0,"0"
"308WJG","Adeudos",NA,5,"2017"
"308WJG","Adeudos",NA,5,"2018"
"308WJG","Adeudos",NA,5,"2019"
"308WJG","Adeudos",NA,5,"2020"
"308WJG","Adeudos",NA,5,"2021"
"308WJH","Adeudos",NA,1,"2021"
"308WJJ","Sin adeudos",NA,0,"0"
"308WJK","Adeudos",NA,2,"2020"
"308WJK","Adeudos",NA,2,"2021"
"308WJM","Sin adeudos",NA,0,"0"
"308WJP","Sin adeudos",NA,0,"0"
"308WJR","Adeudos",NA,4,"2018"
"308WJR","Adeudos",NA,4,"2019"
"308WJR","Adeudos",NA,4,"2020"
"308WJR","Adeudos",NA,4,"2021"
"308WJU","Adeudos",NA,4,"2018"
"308WJU","Adeudos",NA,4,"2019"
"308WJU","Adeudos",NA,4,"2020"
"308WJU","Adeudos",NA,4,"2021"
"308WJV","Adeudos",NA,4,"2018"
"308WJV","Adeudos",NA,4,"2019"
"308WJV","Adeudos",NA,4,"2020"
"308WJV","Adeudos",NA,4,"2021"
"308WJW","Sin adeudos",NA,0,"0"
"308WKB","Sin adeudos",NA,0,"0"
"308WKF","Adeudos",NA,3,"2017"
"308WKF","Adeudos",NA,3,"2020"
"308WKF","Adeudos",NA,3,"2021"
"308WKJ","Adeudos",NA,1,"2021"
"308WKL","Adeudos",NA,1,"2021"
"308WKM","Adeudos",NA,2,"2020"
"308WKM","Adeudos",NA,2,"2021"
"308WKN","Adeudos",NA,3,"2019"
"308WKN","Adeudos",NA,3,"2020"
"308WKN","Adeudos",NA,3,"2021"
"308WKR","Sin adeudos",NA,0,"0"
"308WKV","Sin adeudos",NA,0,"0"
"308WKW","Adeudos",NA,5,"2017"
"308WKW","Adeudos",NA,5,"2018"
"308WKW","Adeudos",NA,5,"2019"
"308WKW","Adeudos",NA,5,"2020"
"308WKW","Adeudos",NA,5,"2021"
"308WKZ","Adeudos",NA,3,"2019"
"308WKZ","Adeudos",NA,3,"2020"
"308WKZ","Adeudos",NA,3,"2021"
"308WLC","Cuenta con Placa Anterior y Adeudos","511VNY",3,"2019"
"308WLC","Cuenta con Placa Anterior y Adeudos","511VNY",3,"2020"
"308WLC","Cuenta con Placa Anterior y Adeudos","511VNY",3,"2021"
"308WLE","Adeudos",NA,3,"2019"
"308WLE","Adeudos",NA,3,"2020"
"308WLE","Adeudos",NA,3,"2021"
"308WLF","Adeudos",NA,6,"2016"
"308WLF","Adeudos",NA,6,"2017"
"308WLF","Adeudos",NA,6,"2018"
"308WLF","Adeudos",NA,6,"2019"
"308WLF","Adeudos",NA,6,"2020"
"308WLF","Adeudos",NA,6,"2021"
"308WLJ","Sin adeudos",NA,0,"0"
"308WLK","Sin adeudos",NA,0,"0"
"308WLN","Sin adeudos",NA,0,"0"
"308WLV","Adeudos",NA,6,"2016"
"308WLV","Adeudos",NA,6,"2017"
"308WLV","Adeudos",NA,6,"2018"
"308WLV","Adeudos",NA,6,"2019"
"308WLV","Adeudos",NA,6,"2020"
"308WLV","Adeudos",NA,6,"2021"
"308WLW","Sin adeudos",NA,0,"0"
"308WLZ","Adeudos",NA,1,"2021"
"308WMB","Sin adeudos",NA,0,"0"
"308WMD","Sin adeudos",NA,0,"0"
"308WME","Adeudos",NA,3,"2019"
"308WME","Adeudos",NA,3,"2020"
"308WME","Adeudos",NA,3,"2021"
"308WMF","Sin adeudos",NA,0,"0"
"308WMH","Adeudos",NA,3,"2019"
"308WMH","Adeudos",NA,3,"2020"
"308WMH","Adeudos",NA,3,"2021"
"308WML","Adeudos",NA,1,"2021"
"308WMM","El número de placa no se localizó en el padrón",NA,0,"0"
"308WMN","Adeudos",NA,5,"2017"
"308WMN","Adeudos",NA,5,"2018"
"308WMN","Adeudos",NA,5,"2019"
"308WMN","Adeudos",NA,5,"2020"
"308WMN","Adeudos",NA,5,"2021"
"308WMP","Adeudos",NA,2,"2020"
"308WMP","Adeudos",NA,2,"2021"
"308WMS","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"308WMT","Sin adeudos",NA,0,"0"
"308WMU","Adeudos",NA,2,"2020"
"308WMU","Adeudos",NA,2,"2021"
"308WMW","Adeudos",NA,3,"2019"
"308WMW","Adeudos",NA,3,"2020"
"308WMW","Adeudos",NA,3,"2021"
"308WMY","Adeudos",NA,1,"2021"
"308WNA","Adeudos",NA,6,"2016"
"308WNA","Adeudos",NA,6,"2017"
"308WNA","Adeudos",NA,6,"2018"
"308WNA","Adeudos",NA,6,"2019"
"308WNA","Adeudos",NA,6,"2020"
"308WNA","Adeudos",NA,6,"2021"
"308WNE","Sin adeudos",NA,0,"0"
"308WNF","Adeudos",NA,3,"2019"
"308WNF","Adeudos",NA,3,"2020"
"308WNF","Adeudos",NA,3,"2021"
"308WNG","Adeudos",NA,3,"2019"
"308WNG","Adeudos",NA,3,"2020"
"308WNG","Adeudos",NA,3,"2021"
"308WNH","Adeudos",NA,5,"2017"
"308WNH","Adeudos",NA,5,"2018"
"308WNH","Adeudos",NA,5,"2019"
"308WNH","Adeudos",NA,5,"2020"
"308WNH","Adeudos",NA,5,"2021"
"308WNR","Adeudos",NA,3,"2017"
"308WNR","Adeudos",NA,3,"2018"
"308WNR","Adeudos",NA,3,"2019"
"308WNU","Sin adeudos",NA,0,"0"
"308WNW","Adeudos",NA,5,"2017"
"308WNW","Adeudos",NA,5,"2018"
"308WNW","Adeudos",NA,5,"2019"
"308WNW","Adeudos",NA,5,"2020"
"308WNW","Adeudos",NA,5,"2021"
"308WNZ","Adeudos",NA,3,"2019"
"308WNZ","Adeudos",NA,3,"2020"
"308WNZ","Adeudos",NA,3,"2021"
"308WPA","Sin adeudos",NA,0,"0"
"308WPB","Sin adeudos",NA,0,"0"
"308WPD","Cuenta con Placa Anterior y Sin adeudos","308WPD",0,"0"
"308WPJ","Adeudos",NA,5,"2017"
"308WPJ","Adeudos",NA,5,"2018"
"308WPJ","Adeudos",NA,5,"2019"
"308WPJ","Adeudos",NA,5,"2020"
"308WPJ","Adeudos",NA,5,"2021"
"308WPS","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"308WPT","Adeudos",NA,3,"2019"
"308WPT","Adeudos",NA,3,"2020"
"308WPT","Adeudos",NA,3,"2021"
"308WPU","Sin adeudos",NA,0,"0"
"308WPW","Adeudos",NA,5,"2017"
"308WPW","Adeudos",NA,5,"2018"
"308WPW","Adeudos",NA,5,"2019"
"308WPW","Adeudos",NA,5,"2020"
"308WPW","Adeudos",NA,5,"2021"
"308WPZ","Sin adeudos",NA,0,"0"
"308WRA","Adeudos",NA,6,"2016"
"308WRA","Adeudos",NA,6,"2017"
"308WRA","Adeudos",NA,6,"2018"
"308WRA","Adeudos",NA,6,"2019"
"308WRA","Adeudos",NA,6,"2020"
"308WRA","Adeudos",NA,6,"2021"
"308WRC","Sin adeudos",NA,0,"0"
"308WRD","Adeudos",NA,6,"2016"
"308WRD","Adeudos",NA,6,"2017"
"308WRD","Adeudos",NA,6,"2018"
"308WRD","Adeudos",NA,6,"2019"
"308WRD","Adeudos",NA,6,"2020"
"308WRD","Adeudos",NA,6,"2021"
"308WRF","Cuenta con Placa Anterior y Adeudos","782WNS",6,"2016"
"308WRF","Cuenta con Placa Anterior y Adeudos","782WNS",6,"2017"
"308WRF","Cuenta con Placa Anterior y Adeudos","782WNS",6,"2018"
"308WRF","Cuenta con Placa Anterior y Adeudos","782WNS",6,"2019"
"308WRF","Cuenta con Placa Anterior y Adeudos","782WNS",6,"2020"
"308WRF","Cuenta con Placa Anterior y Adeudos","782WNS",6,"2021"
"308WRG","Adeudos",NA,2,"2020"
"308WRG","Adeudos",NA,2,"2021"
"308WRH","Sin adeudos",NA,0,"0"
"308WRK","Adeudos",NA,5,"2017"
"308WRK","Adeudos",NA,5,"2018"
"308WRK","Adeudos",NA,5,"2019"
"308WRK","Adeudos",NA,5,"2020"
"308WRK","Adeudos",NA,5,"2021"
"308WRL","Sin adeudos",NA,0,"0"
"308WRR","Adeudos",NA,4,"2018"
"308WRR","Adeudos",NA,4,"2019"
"308WRR","Adeudos",NA,4,"2020"
"308WRR","Adeudos",NA,4,"2021"
"308WRU","Adeudos",NA,4,"2018"
"308WRU","Adeudos",NA,4,"2019"
"308WRU","Adeudos",NA,4,"2020"
"308WRU","Adeudos",NA,4,"2021"
"308WRV","Adeudos",NA,4,"2018"
"308WRV","Adeudos",NA,4,"2019"
"308WRV","Adeudos",NA,4,"2020"
"308WRV","Adeudos",NA,4,"2021"
"308WRX","Adeudos",NA,6,"2016"
"308WRX","Adeudos",NA,6,"2017"
"308WRX","Adeudos",NA,6,"2018"
"308WRX","Adeudos",NA,6,"2019"
"308WRX","Adeudos",NA,6,"2020"
"308WRX","Adeudos",NA,6,"2021"
"308WRZ","Sin adeudos",NA,0,"0"
"308WSA","Adeudos",NA,5,"2017"
"308WSA","Adeudos",NA,5,"2018"
"308WSA","Adeudos",NA,5,"2019"
"308WSA","Adeudos",NA,5,"2020"
"308WSA","Adeudos",NA,5,"2021"
"308WSB","Adeudos",NA,3,"2019"
"308WSB","Adeudos",NA,3,"2020"
"308WSB","Adeudos",NA,3,"2021"
"308WSD","Adeudos",NA,2,"2020"
"308WSD","Adeudos",NA,2,"2021"
"308WSE","Vehiculo reportado por Fiscalizacion y no puede verificar",NA,0,"0"
"308WSF","Adeudos",NA,6,"2016"
"308WSF","Adeudos",NA,6,"2017"
"308WSF","Adeudos",NA,6,"2018"
"308WSF","Adeudos",NA,6,"2019"
"308WSF","Adeudos",NA,6,"2020"
"308WSF","Adeudos",NA,6,"2021"
"308WSG","Sin adeudos",NA,0,"0"
"308WSH","El número de placa no se localizó en el padrón",NA,0,"0"
"308WSL","Adeudos",NA,6,"2016"
"308WSL","Adeudos",NA,6,"2017"
"308WSL","Adeudos",NA,6,"2018"
"308WSL","Adeudos",NA,6,"2019"
"308WSL","Adeudos",NA,6,"2020"
"308WSL","Adeudos",NA,6,"2021"
"308WSP","Adeudos",NA,7,"2014"
"308WSP","Adeudos",NA,7,"2016"
"308WSP","Adeudos",NA,7,"2017"
"308WSP","Adeudos",NA,7,"2018"
"308WSP","Adeudos",NA,7,"2019"
"308WSP","Adeudos",NA,7,"2020"
"308WSP","Adeudos",NA,7,"2021"
"308WSS","Adeudos",NA,2,"2020"
"308WSS","Adeudos",NA,2,"2021"
"308WSW","Adeudos",NA,2,"2020"
"308WSW","Adeudos",NA,2,"2021"
"308WTB","Adeudos",NA,2,"2020"
"308WTB","Adeudos",NA,2,"2021"
"308WTF","Adeudos",NA,5,"2017"
"308WTF","Adeudos",NA,5,"2018"
"308WTF","Adeudos",NA,5,"2019"
"308WTF","Adeudos",NA,5,"2020"
"308WTF","Adeudos",NA,5,"2021"
"308WTJ","Adeudos",NA,5,"2017"
"308WTJ","Adeudos",NA,5,"2018"
"308WTJ","Adeudos",NA,5,"2019"
"308WTJ","Adeudos",NA,5,"2020"
"308WTJ","Adeudos",NA,5,"2021"
"308WTK","Adeudos",NA,5,"2017"
"308WTK","Adeudos",NA,5,"2018"
"308WTK","Adeudos",NA,5,"2019"
"308WTK","Adeudos",NA,5,"2020"
"308WTK","Adeudos",NA,5,"2021"
"308WTL","Adeudos",NA,5,"2017"
"308WTL","Adeudos",NA,5,"2018"
