"placa","estatus","placa_anterior","years_adeudos","years"
"324SPB","Adeudos",NA,5,"2020"
"324SPB","Adeudos",NA,5,"2021"
"324SPK","Adeudos",NA,6,"2016"
"324SPK","Adeudos",NA,6,"2017"
"324SPK","Adeudos",NA,6,"2018"
"324SPK","Adeudos",NA,6,"2019"
"324SPK","Adeudos",NA,6,"2020"
"324SPK","Adeudos",NA,6,"2021"
"324SPN","Adeudos",NA,5,"2017"
"324SPN","Adeudos",NA,5,"2018"
"324SPN","Adeudos",NA,5,"2019"
"324SPN","Adeudos",NA,5,"2020"
"324SPN","Adeudos",NA,5,"2021"
"324SPP","Adeudos",NA,6,"2016"
"324SPP","Adeudos",NA,6,"2017"
"324SPP","Adeudos",NA,6,"2018"
"324SPP","Adeudos",NA,6,"2019"
"324SPP","Adeudos",NA,6,"2020"
"324SPP","Adeudos",NA,6,"2021"
"324SPT","Adeudos",NA,1,"2016"
"324SRJ","Adeudos",NA,1,"2021"
"324SRS","Adeudos",NA,3,"2019"
"324SRS","Adeudos",NA,3,"2020"
"324SRS","Adeudos",NA,3,"2021"
"324SRT","Adeudos",NA,6,"2014"
"324SRT","Adeudos",NA,6,"2015"
"324SRT","Adeudos",NA,6,"2016"
"324SRT","Adeudos",NA,6,"2019"
"324SRT","Adeudos",NA,6,"2020"
"324SRT","Adeudos",NA,6,"2021"
"324SSP","Adeudos",NA,4,"2018"
"324SSP","Adeudos",NA,4,"2019"
"324SSP","Adeudos",NA,4,"2020"
"324SSP","Adeudos",NA,4,"2021"
"324SSR","Adeudos",NA,6,"2016"
"324SSR","Adeudos",NA,6,"2017"
"324SSR","Adeudos",NA,6,"2018"
"324SSR","Adeudos",NA,6,"2019"
"324SSR","Adeudos",NA,6,"2020"
"324SSR","Adeudos",NA,6,"2021"
"324SSU","Adeudos",NA,6,"2016"
"324SSU","Adeudos",NA,6,"2017"
"324SSU","Adeudos",NA,6,"2018"
"324SSU","Adeudos",NA,6,"2019"
"324SSU","Adeudos",NA,6,"2020"
"324SSU","Adeudos",NA,6,"2021"
"324SSV","Adeudos",NA,6,"2016"
"324SSV","Adeudos",NA,6,"2017"
"324SSV","Adeudos",NA,6,"2018"
"324SSV","Adeudos",NA,6,"2019"
"324SSV","Adeudos",NA,6,"2020"
"324SSV","Adeudos",NA,6,"2021"
"324SSX","Adeudos",NA,5,"2017"
"324SSX","Adeudos",NA,5,"2018"
"324SSX","Adeudos",NA,5,"2019"
"324SSX","Adeudos",NA,5,"2020"
"324SSX","Adeudos",NA,5,"2021"
"324STA","Adeudos",NA,7,"2015"
"324STA","Adeudos",NA,7,"2016"
"324STA","Adeudos",NA,7,"2017"
"324STA","Adeudos",NA,7,"2018"
"324STA","Adeudos",NA,7,"2019"
"324STA","Adeudos",NA,7,"2020"
"324STA","Adeudos",NA,7,"2021"
"324STE","Adeudos",NA,3,"2019"
"324STE","Adeudos",NA,3,"2020"
"324STE","Adeudos",NA,3,"2021"
"324STH","Sin adeudos",NA,0,"0"
"324STK","Adeudos",NA,5,"2017"
"324STK","Adeudos",NA,5,"2018"
"324STK","Adeudos",NA,5,"2019"
"324STK","Adeudos",NA,5,"2020"
"324STK","Adeudos",NA,5,"2021"
"324STN","Adeudos",NA,5,"2017"
"324STN","Adeudos",NA,5,"2018"
"324STN","Adeudos",NA,5,"2019"
"324STN","Adeudos",NA,5,"2020"
"324STN","Adeudos",NA,5,"2021"
"324STY","Adeudos",NA,5,"2017"
"324STY","Adeudos",NA,5,"2018"
"324STY","Adeudos",NA,5,"2019"
"324STY","Adeudos",NA,5,"2020"
"324STY","Adeudos",NA,5,"2021"
"324STZ","Sin adeudos",NA,0,"0"
"324SUA","Adeudos",NA,2,"2020"
"324SUA","Adeudos",NA,2,"2021"
"324SUL","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"324SUS","Adeudos",NA,4,"2018"
"324SUS","Adeudos",NA,4,"2019"
"324SUS","Adeudos",NA,4,"2020"
"324SUS","Adeudos",NA,4,"2021"
"324SUW","Sin adeudos",NA,0,"0"
"324SVA","Adeudos",NA,4,"2016"
"324SVA","Adeudos",NA,4,"2018"
"324SVA","Adeudos",NA,4,"2019"
"324SVA","Adeudos",NA,4,"2021"
"324SVE","Adeudos",NA,4,"2018"
"324SVE","Adeudos",NA,4,"2019"
"324SVE","Adeudos",NA,4,"2020"
"324SVE","Adeudos",NA,4,"2021"
"324SVL","Adeudos",NA,3,"2019"
"324SVL","Adeudos",NA,3,"2020"
"324SVL","Adeudos",NA,3,"2021"
"324SVP","Sin adeudos",NA,0,"0"
"324SVY","Sin adeudos",NA,0,"0"
"324SWB","Adeudos",NA,6,"2016"
"324SWB","Adeudos",NA,6,"2017"
"324SWB","Adeudos",NA,6,"2018"
"324SWB","Adeudos",NA,6,"2019"
"324SWB","Adeudos",NA,6,"2020"
"324SWB","Adeudos",NA,6,"2021"
"324SWG","Sin adeudos",NA,0,"0"
"324SWL","Sin adeudos",NA,0,"0"
"324SXJ","Sin adeudos",NA,0,"0"
"324SXN","Adeudos",NA,6,"2016"
"324SXN","Adeudos",NA,6,"2017"
"324SXN","Adeudos",NA,6,"2018"
"324SXN","Adeudos",NA,6,"2019"
"324SXN","Adeudos",NA,6,"2020"
"324SXN","Adeudos",NA,6,"2021"
"324SXV","Adeudos",NA,4,"2018"
"324SXV","Adeudos",NA,4,"2019"
"324SXV","Adeudos",NA,4,"2020"
"324SXV","Adeudos",NA,4,"2021"
"324SY","Sin adeudos",NA,0,"0"
"324SYB","Sin adeudos",NA,0,"0"
"324SYE","Adeudos",NA,3,"2019"
"324SYE","Adeudos",NA,3,"2020"
"324SYE","Adeudos",NA,3,"2021"
"324SYF","Adeudos",NA,5,"2017"
"324SYF","Adeudos",NA,5,"2018"
"324SYF","Adeudos",NA,5,"2019"
"324SYF","Adeudos",NA,5,"2020"
"324SYF","Adeudos",NA,5,"2021"
"324SYJ","Adeudos",NA,6,"2016"
"324SYJ","Adeudos",NA,6,"2017"
"324SYJ","Adeudos",NA,6,"2018"
"324SYJ","Adeudos",NA,6,"2019"
"324SYJ","Adeudos",NA,6,"2020"
"324SYJ","Adeudos",NA,6,"2021"
"324SYW","Adeudos",NA,5,"2017"
"324SYW","Adeudos",NA,5,"2018"
"324SYW","Adeudos",NA,5,"2019"
"324SYW","Adeudos",NA,5,"2020"
"324SYW","Adeudos",NA,5,"2021"
"324SYY","Sin adeudos",NA,0,"0"
"324SZ","Cuenta con Placa Anterior y Adeudos","654MGF",6,"2015"
"324SZ","Cuenta con Placa Anterior y Adeudos","654MGF",6,"2016"
"324SZ","Cuenta con Placa Anterior y Adeudos","654MGF",6,"2017"
"324SZ","Cuenta con Placa Anterior y Adeudos","654MGF",6,"2019"
"324SZ","Cuenta con Placa Anterior y Adeudos","654MGF",6,"2020"
"324SZ","Cuenta con Placa Anterior y Adeudos","654MGF",6,"2021"
"324SZE","Adeudos",NA,5,"2017"
"324SZE","Adeudos",NA,5,"2018"
"324SZE","Adeudos",NA,5,"2019"
"324SZE","Adeudos",NA,5,"2020"
"324SZE","Adeudos",NA,5,"2021"
"324SZK","Adeudos",NA,6,"2016"
"324SZK","Adeudos",NA,6,"2017"
"324SZK","Adeudos",NA,6,"2018"
"324SZK","Adeudos",NA,6,"2019"
"324SZK","Adeudos",NA,6,"2020"
"324SZK","Adeudos",NA,6,"2021"
"324SZL","Sin adeudos",NA,0,"0"
"324SZU","Adeudos",NA,4,"2017"
"324SZU","Adeudos",NA,4,"2018"
"324SZU","Adeudos",NA,4,"2019"
"324SZU","Adeudos",NA,4,"2021"
"324TAA","Adeudos",NA,5,"2017"
"324TAA","Adeudos",NA,5,"2018"
"324TAA","Adeudos",NA,5,"2019"
"324TAA","Adeudos",NA,5,"2020"
"324TAA","Adeudos",NA,5,"2021"
"324TAB","Adeudos",NA,5,"2017"
"324TAB","Adeudos",NA,5,"2018"
"324TAB","Adeudos",NA,5,"2019"
"324TAB","Adeudos",NA,5,"2020"
"324TAB","Adeudos",NA,5,"2021"
"324TAL","Sin adeudos",NA,0,"0"
"324TAP","Adeudos",NA,5,"2017"
"324TAP","Adeudos",NA,5,"2018"
"324TAP","Adeudos",NA,5,"2019"
"324TAP","Adeudos",NA,5,"2020"
"324TAP","Adeudos",NA,5,"2021"
"324TAT","Adeudos",NA,6,"2016"
"324TAT","Adeudos",NA,6,"2017"
"324TAT","Adeudos",NA,6,"2018"
"324TAT","Adeudos",NA,6,"2019"
"324TAT","Adeudos",NA,6,"2020"
"324TAT","Adeudos",NA,6,"2021"
"324TAV","Adeudos",NA,7,"2015"
"324TAV","Adeudos",NA,7,"2016"
"324TAV","Adeudos",NA,7,"2017"
"324TAV","Adeudos",NA,7,"2018"
"324TAV","Adeudos",NA,7,"2019"
"324TAV","Adeudos",NA,7,"2020"
"324TAV","Adeudos",NA,7,"2021"
"324TB","Cuenta con Placa Anterior y Sin adeudos","505TCS",0,"0"
"324TBA","Sin adeudos",NA,0,"0"
"324TBK","Adeudos",NA,5,"2017"
"324TBK","Adeudos",NA,5,"2018"
"324TBK","Adeudos",NA,5,"2019"
"324TBK","Adeudos",NA,5,"2020"
"324TBK","Adeudos",NA,5,"2021"
"324TBL","Sin adeudos",NA,0,"0"
"324TBN","Sin adeudos",NA,0,"0"
"324TBR","Sin adeudos",NA,0,"0"
"324TCB","Sin adeudos",NA,0,"0"
"324TCE","Adeudos",NA,1,"2021"
"324TCK","Adeudos",NA,6,"2016"
"324TCK","Adeudos",NA,6,"2017"
"324TCK","Adeudos",NA,6,"2018"
"324TCK","Adeudos",NA,6,"2019"
"324TCK","Adeudos",NA,6,"2020"
"324TCK","Adeudos",NA,6,"2021"
"324TCP","Adeudos",NA,5,"2017"
"324TCP","Adeudos",NA,5,"2018"
"324TCP","Adeudos",NA,5,"2019"
"324TCP","Adeudos",NA,5,"2020"
"324TCP","Adeudos",NA,5,"2021"
"324TDJ","Adeudos",NA,5,"2017"
"324TDJ","Adeudos",NA,5,"2018"
"324TDJ","Adeudos",NA,5,"2019"
"324TDJ","Adeudos",NA,5,"2020"
"324TDJ","Adeudos",NA,5,"2021"
"324TDK","Adeudos",NA,5,"2017"
"324TDK","Adeudos",NA,5,"2018"
"324TDK","Adeudos",NA,5,"2019"
"324TDK","Adeudos",NA,5,"2020"
"324TDK","Adeudos",NA,5,"2021"
"324TDN","Adeudos",NA,4,"2018"
"324TDN","Adeudos",NA,4,"2019"
"324TDN","Adeudos",NA,4,"2020"
"324TDN","Adeudos",NA,4,"2021"
"324TDP","Sin adeudos",NA,0,"0"
"324TDX","Sin adeudos",NA,0,"0"
"324TE","Cuenta con Placa Anterior y Sin adeudos","291RKC",0,"0"
"324TEC","Adeudos",NA,1,"2021"
"324TED","Adeudos",NA,1,"2021"
"324TEF","Adeudos",NA,4,"2018"
"324TEF","Adeudos",NA,4,"2019"
"324TEF","Adeudos",NA,4,"2020"
"324TEF","Adeudos",NA,4,"2021"
"324TEJ","Adeudos",NA,5,"2017"
"324TEJ","Adeudos",NA,5,"2018"
"324TEJ","Adeudos",NA,5,"2019"
"324TEJ","Adeudos",NA,5,"2020"
"324TEJ","Adeudos",NA,5,"2021"
"324TER","Adeudos",NA,4,"2018"
"324TER","Adeudos",NA,4,"2019"
"324TER","Adeudos",NA,4,"2020"
"324TER","Adeudos",NA,4,"2021"
"324TEX","Adeudos",NA,6,"2016"
"324TEX","Adeudos",NA,6,"2017"
"324TEX","Adeudos",NA,6,"2018"
"324TEX","Adeudos",NA,6,"2019"
"324TEX","Adeudos",NA,6,"2020"
"324TEX","Adeudos",NA,6,"2021"
"324TEY","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"324TFD","Adeudos",NA,4,"2018"
"324TFD","Adeudos",NA,4,"2019"
"324TFD","Adeudos",NA,4,"2020"
"324TFD","Adeudos",NA,4,"2021"
"324TFR","Adeudos",NA,6,"2016"
"324TFR","Adeudos",NA,6,"2017"
"324TFR","Adeudos",NA,6,"2018"
"324TFR","Adeudos",NA,6,"2019"
"324TFR","Adeudos",NA,6,"2020"
"324TFR","Adeudos",NA,6,"2021"
"324TG","Cuenta con Placa Anterior y Adeudos","958TKM",4,"2018"
"324TG","Cuenta con Placa Anterior y Adeudos","958TKM",4,"2019"
"324TG","Cuenta con Placa Anterior y Adeudos","958TKM",4,"2020"
"324TG","Cuenta con Placa Anterior y Adeudos","958TKM",4,"2021"
"324TGA","Adeudos",NA,4,"2018"
"324TGA","Adeudos",NA,4,"2019"
"324TGA","Adeudos",NA,4,"2020"
"324TGA","Adeudos",NA,4,"2021"
"324TGC","Sin adeudos",NA,0,"0"
"324TGD","Adeudos",NA,6,"2016"
"324TGD","Adeudos",NA,6,"2017"
"324TGD","Adeudos",NA,6,"2018"
"324TGD","Adeudos",NA,6,"2019"
"324TGD","Adeudos",NA,6,"2020"
"324TGD","Adeudos",NA,6,"2021"
"324TGJ","Adeudos",NA,2,"2020"
"324TGJ","Adeudos",NA,2,"2021"
"324TGL","Adeudos",NA,2,"2020"
"324TGL","Adeudos",NA,2,"2021"
"324TGN","Adeudos",NA,1,"2021"
"324TGP","Adeudos",NA,6,"2016"
"324TGP","Adeudos",NA,6,"2017"
"324TGP","Adeudos",NA,6,"2018"
"324TGP","Adeudos",NA,6,"2019"
"324TGP","Adeudos",NA,6,"2020"
"324TGP","Adeudos",NA,6,"2021"
"324TH","Cuenta con Placa Anterior y Adeudos","247MPX",6,"2016"
"324TH","Cuenta con Placa Anterior y Adeudos","247MPX",6,"2017"
"324TH","Cuenta con Placa Anterior y Adeudos","247MPX",6,"2018"
"324TH","Cuenta con Placa Anterior y Adeudos","247MPX",6,"2019"
"324TH","Cuenta con Placa Anterior y Adeudos","247MPX",6,"2020"
"324TH","Cuenta con Placa Anterior y Adeudos","247MPX",6,"2021"
"324THA","Adeudos",NA,4,"2018"
"324THA","Adeudos",NA,4,"2019"
"324THA","Adeudos",NA,4,"2020"
"324THA","Adeudos",NA,4,"2021"
"324THB","Adeudos",NA,3,"2019"
"324THB","Adeudos",NA,3,"2020"
"324THB","Adeudos",NA,3,"2021"
"324THC","Adeudos",NA,4,"2018"
"324THC","Adeudos",NA,4,"2019"
"324THC","Adeudos",NA,4,"2020"
"324THC","Adeudos",NA,4,"2021"
"324THJ","Adeudos",NA,2,"2020"
"324THJ","Adeudos",NA,2,"2021"
"324THK","Cuenta con Placa Anterior y Sin adeudos","324THK",0,"0"
"324THT","Sin adeudos",NA,0,"0"
"324THX","Sin adeudos",NA,0,"0"
"324TJ","Cuenta con Placa Anterior y Adeudos","109VRY",5,"2017"
"324TJ","Cuenta con Placa Anterior y Adeudos","109VRY",5,"2018"
"324TJ","Cuenta con Placa Anterior y Adeudos","109VRY",5,"2019"
"324TJ","Cuenta con Placa Anterior y Adeudos","109VRY",5,"2020"
"324TJ","Cuenta con Placa Anterior y Adeudos","109VRY",5,"2021"
"324TJD","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"324TJE","Sin adeudos",NA,0,"0"
"324TJG","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"324TJH","Cuenta con Placa Anterior y Adeudos","324TJH",1,"2021"
"324TJL","Adeudos",NA,4,"2018"
"324TJL","Adeudos",NA,4,"2019"
"324TJL","Adeudos",NA,4,"2020"
"324TJL","Adeudos",NA,4,"2021"
"324TJT","Adeudos",NA,6,"2016"
"324TJT","Adeudos",NA,6,"2017"
"324TJT","Adeudos",NA,6,"2018"
"324TJT","Adeudos",NA,6,"2019"
"324TJT","Adeudos",NA,6,"2020"
"324TJT","Adeudos",NA,6,"2021"
"324TJU","Adeudos",NA,4,"2018"
"324TJU","Adeudos",NA,4,"2019"
"324TJU","Adeudos",NA,4,"2020"
"324TJU","Adeudos",NA,4,"2021"
"324TJV","Adeudos",NA,6,"2016"
"324TJV","Adeudos",NA,6,"2017"
"324TJV","Adeudos",NA,6,"2018"
"324TJV","Adeudos",NA,6,"2019"
"324TJV","Adeudos",NA,6,"2020"
"324TJV","Adeudos",NA,6,"2021"
"324TJW","Adeudos",NA,6,"2016"
"324TJW","Adeudos",NA,6,"2017"
"324TJW","Adeudos",NA,6,"2018"
"324TJW","Adeudos",NA,6,"2019"
"324TJW","Adeudos",NA,6,"2020"
"324TJW","Adeudos",NA,6,"2021"
"324TK","Cuenta con Placa Anterior y Adeudos","562MPX",2,"2020"
"324TK","Cuenta con Placa Anterior y Adeudos","562MPX",2,"2021"
"324TKE","Adeudos",NA,5,"2017"
"324TKE","Adeudos",NA,5,"2018"
"324TKE","Adeudos",NA,5,"2019"
"324TKE","Adeudos",NA,5,"2020"
"324TKE","Adeudos",NA,5,"2021"
"324TKF","Sin adeudos",NA,0,"0"
"324TKK","Sin adeudos",NA,0,"0"
"324TKL","Adeudos",NA,4,"2018"
"324TKL","Adeudos",NA,4,"2019"
"324TKL","Adeudos",NA,4,"2020"
"324TKL","Adeudos",NA,4,"2021"
"324TKM","Adeudos",NA,1,"2021"
"324TKU","Sin adeudos",NA,0,"0"
"324TKW","Sin adeudos",NA,0,"0"
"324TL","Sin adeudos",NA,0,"0"
"324TLC","Sin adeudos",NA,0,"0"
"324TLM","Adeudos",NA,2,"2020"
"324TLM","Adeudos",NA,2,"2021"
"324TLU","Adeudos",NA,3,"2019"
"324TLU","Adeudos",NA,3,"2020"
"324TLU","Adeudos",NA,3,"2021"
"324TLW","Adeudos",NA,5,"2017"
"324TLW","Adeudos",NA,5,"2018"
"324TLW","Adeudos",NA,5,"2019"
"324TLW","Adeudos",NA,5,"2020"
"324TLW","Adeudos",NA,5,"2021"
"324TLX","Adeudos",NA,5,"2017"
"324TLX","Adeudos",NA,5,"2018"
"324TLX","Adeudos",NA,5,"2019"
"324TLX","Adeudos",NA,5,"2020"
"324TLX","Adeudos",NA,5,"2021"
"324TM","Cuenta con Placa Anterior y Sin adeudos","324TM",0,"0"
"324TMD","Sin adeudos",NA,0,"0"
"324TMP","Adeudos",NA,3,"2019"
"324TMP","Adeudos",NA,3,"2020"
"324TMP","Adeudos",NA,3,"2021"
"324TMT","Sin adeudos",NA,0,"0"
"324TMU","Adeudos",NA,5,"2017"
"324TMU","Adeudos",NA,5,"2018"
"324TMU","Adeudos",NA,5,"2019"
"324TMU","Adeudos",NA,5,"2020"
"324TMU","Adeudos",NA,5,"2021"
"324TMZ","Adeudos",NA,6,"2016"
"324TMZ","Adeudos",NA,6,"2017"
"324TMZ","Adeudos",NA,6,"2018"
"324TMZ","Adeudos",NA,6,"2019"
"324TMZ","Adeudos",NA,6,"2020"
"324TMZ","Adeudos",NA,6,"2021"
"324TN","Cuenta con Placa Anterior y Adeudos","324TN",2,"2020"
"324TN","Cuenta con Placa Anterior y Adeudos","324TN",2,"2021"
"324TNA","Sin adeudos",NA,0,"0"
"324TNF","Sin adeudos",NA,0,"0"
"324TNG","Adeudos",NA,5,"2017"
"324TNG","Adeudos",NA,5,"2018"
"324TNG","Adeudos",NA,5,"2019"
"324TNG","Adeudos",NA,5,"2020"
"324TNG","Adeudos",NA,5,"2021"
"324TNL","Adeudos",NA,6,"2016"
"324TNL","Adeudos",NA,6,"2017"
"324TNL","Adeudos",NA,6,"2018"
"324TNL","Adeudos",NA,6,"2019"
"324TNL","Adeudos",NA,6,"2020"
"324TNL","Adeudos",NA,6,"2021"
"324TNN","Adeudos",NA,5,"2017"
"324TNN","Adeudos",NA,5,"2018"
"324TNN","Adeudos",NA,5,"2019"
"324TNN","Adeudos",NA,5,"2020"
"324TNN","Adeudos",NA,5,"2021"
"324TNR","Sin adeudos",NA,0,"0"
"324TP","Cuenta con Placa Anterior y Adeudos","626VMS",1,"2021"
"324TPB","Adeudos",NA,6,"2016"
"324TPB","Adeudos",NA,6,"2017"
"324TPB","Adeudos",NA,6,"2018"
"324TPB","Adeudos",NA,6,"2019"
"324TPB","Adeudos",NA,6,"2020"
"324TPB","Adeudos",NA,6,"2021"
"324TPC","Adeudos",NA,6,"2016"
"324TPC","Adeudos",NA,6,"2017"
"324TPC","Adeudos",NA,6,"2018"
"324TPC","Adeudos",NA,6,"2019"
"324TPC","Adeudos",NA,6,"2020"
"324TPC","Adeudos",NA,6,"2021"
"324TPD","Adeudos",NA,2,"2020"
"324TPD","Adeudos",NA,2,"2021"
"324TPP","Adeudos",NA,5,"2017"
"324TPP","Adeudos",NA,5,"2018"
"324TPP","Adeudos",NA,5,"2019"
"324TPP","Adeudos",NA,5,"2020"
"324TPP","Adeudos",NA,5,"2021"
"324TPR","Adeudos",NA,6,"2016"
"324TPR","Adeudos",NA,6,"2017"
"324TPR","Adeudos",NA,6,"2018"
"324TPR","Adeudos",NA,6,"2019"
"324TPR","Adeudos",NA,6,"2020"
"324TPR","Adeudos",NA,6,"2021"
"324TPS","Sin adeudos",NA,0,"0"
"324TPW","Sin adeudos",NA,0,"0"
"324TPY","Sin adeudos",NA,0,"0"
"324TR","Cuenta con Placa Anterior y Adeudos","843UWN",6,"2016"
"324TR","Cuenta con Placa Anterior y Adeudos","843UWN",6,"2017"
"324TR","Cuenta con Placa Anterior y Adeudos","843UWN",6,"2018"
"324TR","Cuenta con Placa Anterior y Adeudos","843UWN",6,"2019"
"324TR","Cuenta con Placa Anterior y Adeudos","843UWN",6,"2020"
"324TR","Cuenta con Placa Anterior y Adeudos","843UWN",6,"2021"
"324TRG","Sin adeudos",NA,0,"0"
"324TRN","Sin adeudos",NA,0,"0"
"324TRT","Sin adeudos",NA,0,"0"
"324TRU","Adeudos",NA,3,"2019"
"324TRU","Adeudos",NA,3,"2020"
"324TRU","Adeudos",NA,3,"2021"
"324TRX","Adeudos",NA,4,"2018"
"324TRX","Adeudos",NA,4,"2019"
"324TRX","Adeudos",NA,4,"2020"
"324TRX","Adeudos",NA,4,"2021"
"324TS","Cuenta con Placa Anterior y Sin adeudos","786ZRA",0,"0"
"324TSE","Adeudos",NA,1,"2021"
"324TSK","Sin adeudos",NA,0,"0"
"324TSL","Sin adeudos",NA,0,"0"
"324TSP","Sin adeudos",NA,0,"0"
"324TSR","Sin adeudos",NA,0,"0"
"324TSX","Sin adeudos",NA,0,"0"
"324TSY","Sin adeudos",NA,0,"0"
"324TSZ","Adeudos",NA,5,"2017"
"324TSZ","Adeudos",NA,5,"2018"
"324TSZ","Adeudos",NA,5,"2019"
"324TSZ","Adeudos",NA,5,"2020"
"324TSZ","Adeudos",NA,5,"2021"
"324TT","Cuenta con Placa Anterior y Adeudos","246MMX",3,"2019"
"324TT","Cuenta con Placa Anterior y Adeudos","246MMX",3,"2020"
"324TT","Cuenta con Placa Anterior y Adeudos","246MMX",3,"2021"
"324TTA","Sin adeudos",NA,0,"0"
"324TTD","Adeudos",NA,6,"2016"
"324TTD","Adeudos",NA,6,"2017"
"324TTD","Adeudos",NA,6,"2018"
"324TTD","Adeudos",NA,6,"2019"
"324TTD","Adeudos",NA,6,"2020"
"324TTD","Adeudos",NA,6,"2021"
"324TTF","Adeudos",NA,4,"2018"
"324TTF","Adeudos",NA,4,"2019"
"324TTF","Adeudos",NA,4,"2020"
"324TTF","Adeudos",NA,4,"2021"
"324TTJ","Adeudos",NA,5,"2017"
"324TTJ","Adeudos",NA,5,"2018"
"324TTJ","Adeudos",NA,5,"2019"
"324TTJ","Adeudos",NA,5,"2020"
"324TTJ","Adeudos",NA,5,"2021"
"324TTK","Sin adeudos",NA,0,"0"
"324TTP","Cuenta con Placa Anterior y Adeudos","955MMJ",3,"2019"
"324TTP","Cuenta con Placa Anterior y Adeudos","955MMJ",3,"2020"
"324TTP","Cuenta con Placa Anterior y Adeudos","955MMJ",3,"2021"
"324TTR","Adeudos",NA,6,"2016"
"324TTR","Adeudos",NA,6,"2017"
"324TTR","Adeudos",NA,6,"2018"
"324TTR","Adeudos",NA,6,"2019"
"324TTR","Adeudos",NA,6,"2020"
"324TTR","Adeudos",NA,6,"2021"
"324TTU","Sin adeudos",NA,0,"0"
"324TTX","Adeudos",NA,6,"2016"
"324TTX","Adeudos",NA,6,"2017"
"324TTX","Adeudos",NA,6,"2018"
"324TTX","Adeudos",NA,6,"2019"
"324TTX","Adeudos",NA,6,"2020"
"324TTX","Adeudos",NA,6,"2021"
"324TTZ","Adeudos",NA,4,"2018"
"324TTZ","Adeudos",NA,4,"2019"
"324TTZ","Adeudos",NA,4,"2020"
"324TTZ","Adeudos",NA,4,"2021"
"324TU","Adeudos",NA,5,"2017"
"324TU","Adeudos",NA,5,"2018"
"324TU","Adeudos",NA,5,"2019"
"324TU","Adeudos",NA,5,"2020"
"324TU","Adeudos",NA,5,"2021"
"324TUB","Adeudos",NA,4,"2018"
"324TUB","Adeudos",NA,4,"2019"
"324TUB","Adeudos",NA,4,"2020"
"324TUB","Adeudos",NA,4,"2021"
"324TUN","Sin adeudos",NA,0,"0"
"324TUU","Adeudos",NA,6,"2016"
"324TUU","Adeudos",NA,6,"2017"
"324TUU","Adeudos",NA,6,"2018"
"324TUU","Adeudos",NA,6,"2019"
"324TUU","Adeudos",NA,6,"2020"
"324TUU","Adeudos",NA,6,"2021"
"324TUV","Adeudos",NA,5,"2017"
"324TUV","Adeudos",NA,5,"2018"
"324TUV","Adeudos",NA,5,"2019"
"324TUV","Adeudos",NA,5,"2020"
"324TUV","Adeudos",NA,5,"2021"
"324TUY","Sin adeudos",NA,0,"0"
"324TUZ","Adeudos",NA,1,"2021"
"324TV","Cuenta con Placa Anterior y Sin adeudos","484UJX",0,"0"
"324TVB","Adeudos",NA,4,"2018"
"324TVB","Adeudos",NA,4,"2019"
"324TVB","Adeudos",NA,4,"2020"
"324TVB","Adeudos",NA,4,"2021"
"324TVJ","Adeudos",NA,5,"2017"
"324TVJ","Adeudos",NA,5,"2018"
"324TVJ","Adeudos",NA,5,"2019"
"324TVJ","Adeudos",NA,5,"2020"
"324TVJ","Adeudos",NA,5,"2021"
"324TVN","Adeudos",NA,3,"2019"
"324TVN","Adeudos",NA,3,"2020"
"324TVN","Adeudos",NA,3,"2021"
"324TVV","Adeudos",NA,2,"2020"
"324TVV","Adeudos",NA,2,"2021"
"324TW","Cuenta con Placa Anterior y Adeudos","689TDL",2,"2020"
